Ticker,revenueGrowth,pegRatio,priceToSalesTrailing12Months,ebitdaMargins,freeCashflow,returnOnCapitalEmployed,Score
ACGL,0.9186916220978759,-0.07717311891642742,-0.401710276255834,0.16738856003922448,-0.21148596330360342,0.0,2.2721692361036347
ADM,-0.6679080822533755,-0.4694971420770055,-0.9707557089465213,-1.1427066231639171,0.27379929683658644,0.0,-0.7644706398105549
ANET,0.5362077647989136,0.10493367065032067,3.026158328488621,0.8983488297349979,-0.1493991225852042,0.0,-1.3097267623913205
AJG,0.7062005902651192,0.141599467207384,0.3294455732805866,0.35774812245777593,-0.0022399901868534614,0.0,1.2968642723131902
AIZ,0.19150009093688572,0.06460129443755094,-0.8542850942169163,-0.7823811537264932,-0.23228507633181564,0.0,0.15801775159482787
T,-0.25237006444709537,0.6316989478534644,-0.8005885648946016,0.5208975346634027,2.1460650887910235,0.0,2.3311121116013727
ATO,0.09233760941493253,0.14037727398881525,0.03894871070255134,1.2519703638163266,-0.553991789437884,0.0,0.7033278085169411
ADSK,0.30955066417730626,0.1257109553659899,1.0769251839617222,-0.17090950812396039,-0.11425786477760205,0.0,-0.868702183874662
ADP,0.07817154062608206,0.1697099112344659,0.2981878073624107,0.21437283794898246,0.2840302916816885,0.0,0.18684849228595848
AZO,-0.016268917966254362,0.049934975814725585,-0.35246665797429005,-0.09553185363564387,-0.163117483514581,0.0,0.011344509076830878
AVB,0.07344951769646524,-0.5794945317481955,1.4233654435064793,2.0581395614868203,-0.1917471758826712,0.0,1.169420509238796
AVY,-0.03515700968472163,0.22348641285149218,-0.5192297525145507,-0.5302208720617998,-0.25364993211882814,0.0,-0.5584414838870126
AXON,1.3861718921299415,0.2845960737799311,2.1546850848744414,-0.7691985427687661,-0.32368458162468094,0.0,-0.7598204987879366
BKR,0.34732684761424076,-0.09061724432068399,-0.7356473057234779,-0.5829514285648374,-0.1038147290283919,0.0,0.8341520876794142
BALL,-0.4034747981948336,0.1147112163988709,-0.6662256966685051,-0.5914582306615417,-0.24210820894332288,0.0,-1.0890015557248978
BAC,-0.38930872940598316,0.019380145350506108,-0.23864615549188167,-1.4202180775805446,-0.34989455706707223,0.0,-2.3294640833182076
BK,-0.11070937655859077,-0.028285390173676258,-0.42368898749748224,-1.4202180775805446,-0.34989455706707223,0.0,-1.5395570100936398
BBWI,-0.19570578929169352,0.2124866738843732,-0.6793065774844407,-0.24178027744107725,-0.28272955030257524,0.0,-0.44910150272697213
BAX,-0.12959746827705804,0.213708867102942,-0.7545147639088244,-0.3337207912696178,-0.14229811967766912,0.0,-0.19440795069552055
BDX,-0.016268917966254362,8.72384024799735,-0.19594151784216335,0.028463824636990598,0.16519066483609354,0.0,-8.366782076614612
BRK.B,-0.23348197272862808,-0.14928251881198537,-1.0529517942793916,-1.4202180775805446,-0.34989455706707223,0.0,-1.034842267013496
BBY,-0.261814110306329,-1.5083613778604676,-0.9625898597624147,-1.0766244193412,-0.274523051116962,0.0,0.5961755465520622
BIO,-0.6962402198310765,0.04871278259615683,-0.2636369044961031,-0.3325376775761133,-0.333999080532101,0.0,-1.844093075870421
TECH,-0.08237723898088983,0.8736932051300825,1.7778371934495412,0.17234613372754423,-0.32455761040729914,0.0,-2.968496353221158
BIIB,-0.5640235778018056,0.4141485549482218,-0.19339811770515405,0.04885748003666976,-0.2314940317483261,0.0,-1.5314341445583353
BLK,0.30482864124768944,0.04015743006617537,0.5749668071451984,0.7464106324091185,0.2500843115441646,0.0,0.9910279892372882
BX,7.9686718560157885,-0.003841525802300685,2.733963597805466,-1.4202180775805446,-0.34989455706707223,0.0,11.437109005380794
BA,-0.5876336924498895,-0.2922791253845325,-0.6854640369618291,-1.2230981874051936,0.05339151581989095,0.0,-1.36723089413872
BKNG,0.5645399023766146,-0.03072977661081382,0.36187957238176816,0.32298877057489744,0.4408401595783168,0.0,1.5617589391354891
BWA,0.06400547183723158,-0.08572847144640887,-0.9078565281464404,-0.694215212564897,-0.25773180468852197,0.0,0.16964892601389336
BXP,0.17733402214803523,-0.21894753227040575,-0.21920188779464186,1.815612803211631,-0.21672816932046338,0.0,2.391702098252286
BSX,0.4181571915584931,0.1660433315787596,0.7933830660543688,0.013196751119551335,-0.13251281102985377,0.0,-0.2424280744264446
BMY,-0.011546895036637538,-2.3125645156787242,-0.5679735088062701,0.828097926137115,1.803826051273309,0.0,5.489368211822144
AVGO,0.5409297877285304,0.10615586386888941,3.0634311143714688,1.5374253160193234,2.1287640103604426,0.0,1.5784619235964685
BR,-0.0021028491774038897,0.12448876214742115,-0.1234727869132688,-0.10815107577893866,-0.2386693690172753,0.0,-0.35204211838517413
BRO,0.3237167329661566,0.1501548197373655,0.4092944870287071,0.4629273861324575,-0.25790119575655174,0.0,0.2930103495421464
BF.B,-0.23348197272862808,-0.14928251881198537,-1.0529517942793916,-1.4202180775805446,-0.34989455706707223,0.0,-1.034842267013496
BLDR,-0.22403792686939444,0.03771304362903781,-0.7580272079845295,-0.5491499024529681,-0.1858322556834264,0.0,-0.4627438475196918
BG,-0.8237348389307306,-0.3521665930944026,-0.990282087814658,-1.0875536158813597,-0.13165762906180475,0.0,-1.5242322418955652
CDNS,-0.29014624788402993,0.18559842307586008,3.716254139022239,0.4570121556813224,-0.20877183287957504,0.0,-4.233904735064411
CZR,-0.3798646835467495,-0.7726010602820627,-0.88697725101754,0.4087322609569737,-0.2771708380392254,0.0,1.031410367123852
CPT,-0.13904151413629168,-0.34850001343869635,0.7537891371376451,1.8450765650183494,-0.25370719854293067,0.0,0.9079972145038866
CPB,-0.29014624788402993,0.17948745698301616,-0.6833337287310769,-0.3616634229949919,-0.2660040790060095,0.0,-0.7041137260210004
COF,0.23872032023305395,-1.45580706946201,-0.5561277718003643,-1.4202180775805446,-0.34989455706707223,0.0,0.7192628470808651
CAH,0.18205604507765205,-0.00017494614659434472,-1.0258817883851448,-1.3491219696384744,-0.13002948088293909,0.0,-0.08898262583437033
KMX,-0.261814110306329,0.3163730974627194,-0.9524827755225219,-1.2214081054659935,-0.27934136686930827,0.0,-1.3882680148881574
CCL,0.8053630717870723,-0.14317155271914148,-0.837513453958218,-0.22392168861413342,-0.40901752563145205,0.0,1.9584719360059184
CARR,0.5787059711654648,0.15871017226734693,-0.42090064187221554,-0.673652548971298,-0.4231445445122707,0.0,0.3228053184522295
CTLT,-0.06348914726242257,0.406815395636809,-0.45334874389544827,-0.9365729626461664,-0.33356379024113064,0.0,-1.350581699153503
CAT,-0.25237006444709537,0.13548850111454014,-0.40950283346423016,-0.08054646044140441,0.5901852678373365,0.0,0.2789130108514314
CBOE,-0.3798646835467495,0.13915508077024644,0.22277577185946595,0.42315429350481304,-0.26315071900948656,0.0,-0.961656645227885
CBRE,0.10178165527416612,0.0792676130603763,-0.8395838272444496,-1.0841170990375002,-0.2416195708228856,0.0,-0.36185714512798034
CDW,-0.44597300456138494,0.1929315823872727,-0.7012646044404138,-0.8860395126640884,-0.16516940828398222,0.0,-1.4348219080176996
CE,-0.6348539217460578,-0.0722843460421523,-0.6555105439137023,-0.4612656416145722,-0.171325098389239,0.0,-1.1745036935400721
COR,0.13483581578148388,0.07560103340466996,-1.0133141512527029,-1.3399955215331882,0.002127178807107638,0.0,-0.13048359331508
CNC,-0.02571296382548801,-0.039285129140795266,-0.9807752659986101,-1.1782546799517555,-0.12086912650609712,0.0,-0.3304893389694233
CNP,-0.5026372797167868,0.14404385364452157,-0.4952532757674628,0.6202178476155243,-0.7640184585959646,0.0,-0.7978657482910728
CF,-1.5037061407955528,-0.217725339051837,-0.4868550599118897,1.0464001766171052,-0.17097974842333089,0.0,-1.4274114544336043
CHRW,-0.4365289587021513,-1.053705500552882,-0.9128822306034183,-1.2363371625955928,-0.30575972986945515,0.0,-0.4485670787130504
CRL,-0.313756362532114,0.11593340961743966,-0.36601140121586695,-0.11913666471980282,-0.31090897162292674,0.0,-0.8074803698085302
SCHW,-0.5829116695202727,0.04015743006617537,0.8772892915087402,-1.4202180775805446,-0.34989455706707223,0.0,-3.853382695263078
CHTR,-0.22403792686939444,-0.003841525802300685,-0.8748670965941588,0.758241205983518,0.0728798836771106,0.0,1.2617538583182992
CVX,-0.4270849128429177,0.18070965020158497,-0.6681965923961419,-0.21535871946098303,1.5937627369927914,0.0,1.0117211340405299
CMG,0.4323232603473435,0.16359894514162204,1.0870275771243854,-0.31997467882532915,-0.21899479476355466,0.0,-0.9249494751602042
CB,0.6731464297578014,-0.06495118673073963,-0.5208859551446982,-0.2729341211869959,1.1067999857469248,0.0,2.76599586595097
CHD,0.007341196681829726,0.25404124331571165,0.030391230795673952,-0.2136122451210785,-0.2663856278187367,0.0,-0.7497479536875413
CI,0.6778684526874181,-0.028285390173676258,-0.9363366493407305,-1.165917081795596,0.15570136322737543,0.0,1.3101432263210224
CINF,1.2303451354525863,0.16237675192305323,-0.6182381539023512,0.221414846028982,-0.055628296010299734,0.0,3.082338222903153
CTAS,0.23399829730343713,0.3065955517141692,0.7935055140565291,-0.04353366597292611,-0.17044492498658684,0.0,-0.846083062123337
CSCO,-0.8379009077195811,0.27481852803138096,-0.18128284169429115,0.2833845171329793,1.5042806022654525,0.0,0.018327617622179604
C,-0.48374918799831956,-0.013619071550850898,-0.6187916812218758,-1.4202180775805446,-0.34989455706707223,0.0,-2.1052002578715294
CFG,-0.6490199905349082,1.5226778041901041,-0.4849265224343434,-1.4202180775805446,-0.34989455706707223,0.0,-4.105903897473194
CLX,-0.48374918799831956,0.08048980627894506,-0.47490555509004956,-0.5270097727133846,-0.27745041708340656,0.0,-1.3775428169823254
CME,-0.08237723898088983,0.7111415070604351,2.3284105693536543,2.445619239424981,-0.03637013900956637,0.0,-0.7950574539604545
CMS,-0.4554170504206186,0.16359894514162204,-0.4175576060549043,0.4786453171752107,-0.5268358675660398,0.0,-0.7050659903187841
KO,-0.0965433077697403,0.307817744932738,0.4051817285710232,0.3717194664884952,1.0720497664241517,0.0,0.5376831438694052
CTSH,-0.2854242249544131,0.13182192145883376,-0.6147031204093957,-0.42137970784945394,-0.11123182979812507,0.0,-0.6205787886058433
CL,0.05928344890761476,0.23815273147431756,-0.08556841280024505,-0.07857469817900456,0.01888804481235084,0.0,-0.09370407422549673
CMCSA,-0.1768176975732262,-0.01728565120655724,-0.7403146306633637,0.31628477888273787,2.6760338551604668,0.0,3.396283520766673
CMA,-1.1684425127927585,-0.2727240338874321,-0.5100365524687557,-1.4202180775805446,-0.34989455706707223,0.0,-3.3242370738769464
CAG,-0.313756362532114,1.8233373359580238,-0.7530077306068289,-0.3769305528484959,-0.2222530867311246,0.0,-2.2970259699950435
COP,-0.5545795319425719,0.25526343653428046,-0.4331245846087781,0.9878106693915077,0.39005527414447744,0.0,0.44656802772533893
ED,-0.36569861475789905,0.21615325354007955,-0.48152843573709553,0.6170065792589151,-0.6344084328282189,0.0,-0.4834239008880859
STZ,0.10178165527416612,0.05604594190756949,0.10786182282068939,0.6255697737563242,-0.2336862638879406,0.0,0.43153905568845696
CEG,-1.1117782376373566,-0.019730037643694798,-0.34607125498573277,-0.22059791713643828,-0.4723012986078337,0.0,-2.550654398389558
COO,0.16788997628880165,0.1501548197373655,0.25226894058344856,-0.06358936132082986,-0.3317415847935139,0.0,-0.46197475385755454
CPRT,0.25288638902190436,0.05849032834470704,2.059514113318736,0.9867966202279878,-0.27574978700795594,0.0,-0.9011848303996023
GLW,-0.5356914402241046,0.05604594190756949,-0.44800762092710655,-0.21479535881458314,-0.30685566911307416,0.0,-1.2010722293563294
CPAY,-0.054045101403188925,-0.011174685113713365,0.2287782971300396,1.5761281924270014,-0.21007116013098476,0.0,1.0403632174733126
CTVA,-0.6112438070979737,0.03037988431762513,-0.4746844113754996,-0.41388689858020494,-0.023065433476522613,0.0,-1.2151354191948003
CSGP,0.34732684761424076,0.7196968595904166,2.4453811945248947,-0.7904372109700128,-0.34589899567543464,0.0,-3.6067605655322774
COST,0.03567333425953067,0.45203654472385385,-0.7020044635247937,-1.1695226068333753,0.1704204424980093,0.0,-0.6777875770153647
CTRA,-0.8331788847899643,-0.019730037643694798,-0.10640778113393741,2.0930679215636188,-0.2652311212154875,0.0,0.28761684954583505
CCI,-0.5829116695202727,-0.660159284173735,0.5621244883896446,1.9785368711586975,-0.14858043417428804,0.0,0.7621678937279543
CSX,-0.2665361332359458,0.08171199949751384,0.054949366480483215,1.3265030900071726,-0.04531670210454344,0.0,0.6114527554527405
CMI,-0.261814110306329,0.11715560283600845,-0.7688436296164471,-0.6959616305687369,0.20148671553696398,0.0,-0.3664151088639923
CVS,-0.06348914726242257,0.3383725753969575,-1.003139481851626,-1.1551005686519296,0.7504669242730859,0.0,0.13315496755097966
DHR,-0.3562545688986654,0.4165929413853593,0.999146084331345,0.3401149342254569,0.289768284649167,0.0,-1.4983649446394116
DRI,0.0876155864853157,0.05849032834470704,-0.6469516537146199,-0.5527553542538634,-0.25171095718223263,0.0,-0.04077381309555167
DVA,0.09233760941493253,-0.014841264769419679,-0.8070446426125379,-0.2820606199947402,-0.2757368702759205,0.0,0.44876363594116214
DAY,0.5409297877285304,0.06460129443755094,0.5183356576797811,-0.5672900589309827,-0.32969571842613327,0.0,-0.3980631540173872
DECK,0.5220416960100631,0.03160207753619391,0.3168694781062092,-0.12910814816108235,-0.23844890044173106,0.0,0.32805478777490993
DE,-0.8190128160011138,-0.4132762540228417,-0.5863750757245574,0.08372950404882805,0.09383193451755252,0.0,-0.4608128636884479
DAL,0.13483581578148388,-0.04784048167077673,-0.9104268104322366,-0.6395691735280349,-0.4253976301215204,0.0,0.16297212001642575
DVN,-0.2570920873767122,0.012046986039093457,-0.5144660081233782,1.3713465974606107,-0.11894495444754485,0.0,1.2406364903439262
DXCM,0.9092475762386423,0.1012670909946143,2.346792367439101,-0.1629097306090161,-0.28090570184495955,0.0,-1.0733797384104067
FANG,0.5881500170246985,0.08660077237178895,0.0012360373615496966,2.8992933426266223,-0.23051385892608245,0.0,3.757242708016598
DLR,-0.36569861475789905,-1.0072621582472683,1.1254102877146295,1.0347949473012656,-0.1678039332421283,0.0,0.017445655075978034
DFS,-0.10126533069935711,-0.3594997524058154,-0.26864193256419344,-1.4202180775805446,-0.34989455706707223,0.0,-1.3445016110763222
DG,-0.39403075233560003,-4.7251739291334935,-0.8532987432712472,-0.9394461019428062,-0.3200965972291559,0.0,3.5308684685615783
DLTR,0.3284387558957734,0.07682322662323875,-0.8459908193710572,-0.9348265221079004,-0.2740214541630159,0.0,0.2171971282684491
D,-0.5404134631537214,-0.02950758339224504,-0.2683838490906569,1.2758568552236857,-1.752597227335131,0.0,-1.259675865935986
DPZ,-0.08709926191050667,0.17459868410874105,-0.07765283852441301,-0.29496146612517027,-0.29496660878211683,0.0,-0.8610724443126285
DOV,-0.20042781222131034,0.141599467207384,-0.3124391755433507,-0.2681455556925962,-0.21185295342683305,0.0,-0.7100144252260833
DOW,-0.6679080822533755,-0.06372899351217086,-0.8164052393946868,-0.761931162262174,-0.020154503925288773,0.0,-1.2377675977873563
DHI,0.4370452832769603,0.14648824008165912,-0.7198975087642775,-0.4290414126404936,-0.18631059578347295,0.0,0.8321478268125726
DTE,-0.9087312516638333,0.2699297551571058,-0.5638519174658281,0.09550374155858773,-0.5129719871040442,0.0,-1.9410085865644011
DUK,0.021507265470680197,0.15748797904877812,-0.36881605179838234,1.252308492876296,-0.779872290458534,0.0,0.7267788061087266
DD,-0.3704206376875159,0.09760051133890799,-0.36298741308250304,-0.08623640297004422,-0.008823279696429456,0.0,-0.5705140562979104
EMN,-0.43180693577253454,0.09637831812033917,-0.7322790578402542,-0.46396971638122736,-0.29774464503260106,0.0,-0.9894274932389826
ETN,0.16316795335918483,0.12448876214742115,0.328276020429079,-0.21755576964587833,-0.022621380816403355,0.0,-0.3666060263204122
EBAY,-0.14848555999552535,0.02426891822478123,-0.4176725324986372,0.012858734731711325,-0.13512769986081163,0.0,-0.025836470846295048
ECL,0.6070381087431658,0.1257109553659899,0.012136260040813288,-0.22983708807346248,-0.1015123173329207,0.0,0.7448795966731453
EIX,-0.10126533069935711,0.09760051133890799,-0.6114068469125697,0.6767229204494417,-0.5014598612643308,0.0,0.4865387333600584
EW,0.21511020558496982,0.22348641285149218,1.1104003250978398,0.3405655100704475,-0.26148968957990476,0.0,-0.8245905062888497
EA,-0.47430514213908587,0.02549111144335001,0.06452547323095206,0.07944796313618833,-0.1022030341053263,0.0,-1.0613819399216118
ELV,-0.18626174343245988,-0.0013971393651631247,-0.8695639278055128,-1.0544280098730412,-0.38425001613476906,0.0,-0.9402404457020541
LLY,0.9942439889717452,-0.028285390173676258,3.9861266657149095,0.6765540812637156,-0.5120148353674493,0.0,-1.8048140517014764
EMR,0.5456518106581473,0.03771304362903781,-0.08628555875753192,0.16738856003922448,-0.06348941575897346,0.0,1.2437752807250397
ENPH,-3.241410578894542,0.16726552479732837,1.0522532352217628,-0.3900568559096153,-0.317346467940307,0.0,-8.409743241658099
ETR,-0.5309694172944878,0.13304411467740257,-0.5536831910855874,0.7821840334555171,-0.5662936715560012,0.0,-0.42540939628127483
EOG,-0.011546895036637538,0.14404385364452157,-0.26784113401137144,1.7407985093697145,0.04993788143609479,0.0,1.8914398810993842
EPAM,-0.41291884405406726,0.1257109553659899,-0.473023309835587,-0.6170348040081005,-0.2736711193826586,0.0,-1.3692312570292966
EQT,-1.6831430121209918,0.17093210445303472,-0.03428536353828912,2.305511221321049,-0.316020780956409,0.0,-1.5134423247920894
EFX,0.08289356355569888,0.08048980627894506,0.368360978452869,0.28484936748574835,-0.268857447422827,0.0,-0.26707173755749497
EQIX,0.07344951769646524,0.4129263617296529,1.3301283042095813,0.6620757126512362,-0.012044109772978621,0.0,-0.946124027668046
EQR,-0.06348914726242257,-4.375626668622823,1.117778380107774,2.05673115987082,-0.18058873610059675,0.0,5.007012417760428
ESS,-0.054045101403188925,-13.48707711305307,1.5292249454588696,2.211148313049053,-0.2542229247513459,0.0,13.806687353085529
EL,0.0026191737522129345,0.22837518572576732,-0.27395705172363016,-0.6581037951306586,-0.5080382164812258,0.0,-1.1153217981095958
ETSY,-0.19570578929169352,0.02426891822478123,-0.3807960882093649,-0.548023068488039,-0.27499120266044863,0.0,-0.857898679747291
EG,0.8006410488574555,0.2589300161899868,-0.7776552342818994,-1.4202180775805446,-0.3567936071007908,0.0,0.34299563112548814
EVRG,-0.11070937655859077,0.14648824008165912,-0.4872851990344508,0.9933314910540982,-0.4547667001449582,0.0,0.6579429967447501
ES,-0.8095687701418801,0.24181931113002392,-0.5888422458565848,0.5258549393435286,-0.7725038253108588,0.0,-1.5187634915245294
EXC,0.1726119992184184,0.31148432458844433,-0.6230991589717397,0.3154960739777778,-0.7115231755448486,0.0,0.26081173125306145
EXPE,0.16316795335918483,-0.08817285788354642,-0.7668931460128317,-0.676694696461858,-0.11920808865622065,0.0,0.3854991254966691
EXPD,-0.9370633892415343,-0.32527834228588953,-0.5907193942655341,-0.8220980792976914,-0.2709744863309703,0.0,-2.051201607560307
EXR,2.538345486956445,0.5437010361165122,1.7879717511712687,2.419873432540244,-0.16316785371734258,0.0,5.00172376544801
XOM,-0.39875277526521685,0.08660077237178895,-0.6569806621986798,-0.2830746128221954,3.128196943113213,0.0,2.6179966695874746
FFIV,-0.3798646835467495,0.0670456808746885,-0.1457826694034347,0.11826351167314665,-0.25862454959112785,0.0,-0.8213534164827341
FDS,0.04983940304838111,0.19782035526154784,0.9125363287197622,0.6644418273661163,-0.2741722111189241,0.0,-0.6204082616373555
FICO,0.4323232603473435,0.14648824008165912,4.32571859579555,1.041217371342355,-0.2949505218091352,0.0,-2.8612934656493025
FAST,-0.1437635370659085,0.4618140904724041,0.22151640566226397,-0.12189718822322726,-0.22027464587337503,0.0,-1.3130294043630875
FRT,0.07344951769646524,0.25770782297141803,0.7811702324616677,2.0664209629888997,-0.34989455706707223,0.0,0.8245473858816721
FDX,0.42287921448810994,-0.05028486810791427,-0.8739776970520995,-0.695172925663777,0.08590503542685718,0.0,1.1607531038993135
FIS,-0.0965433077697403,-3.3355402396207925,0.03738148019116894,0.5134611177948581,0.01888804481235084,0.0,3.6374213064973517
FITB,-0.3468105230394318,0.15137701295593425,-0.2517076386045048,-1.4202180775805446,-0.34989455706707223,0.0,-2.36340305507791
FSLR,1.8819842997397074,-0.1187276883477659,0.4151630097978258,0.8552517966214644,-0.4689611276948185,0.0,3.853823946956001
FE,-0.15320758292514214,0.14037727398881525,-0.6054629353653985,0.25380819586910996,-0.15464897422963145,0.0,0.2578297171657775
FI,0.11594772406301658,-0.011174685113713365,0.10826796223379487,0.9574456995587433,0.16997642351906875,0.0,1.2622242940837638
FMC,-1.73036324141716,0.31270651780701303,-0.5663472439580208,-0.5012078551082657,-0.29199187444796326,0.0,-4.000285486239541
F,-0.08709926191050667,-0.4377201183942172,-0.984931835059936,-1.0685683620976805,-0.5808277232713889,0.0,-0.4009426557359296
FTNT,0.10650367820378294,0.13548850111454014,1.0989232681647145,0.04023806214675028,-0.1494783912392994,0.0,-1.1306447419642378
FTV,-0.02571296382548801,0.10371147743175185,0.04354717874407145,0.059899348706109364,-0.20651108480216873,0.0,-0.3452963199228587
FOXA,-0.970117549748852,-0.06006241385646451,-0.790147404699088,-0.2821732357879555,-0.263487859188084,0.0,-1.6356863759181912
FOX,-0.970117549748852,-0.14928251881198537,-0.7901473304731824,-0.2821732357879555,-0.263487859188084,0.0,-1.5464663451885758
BEN,0.31899471003653995,0.03649085041046903,-0.6626594635532574,-0.07350445236140472,-0.46965516206332714,0.0,0.7209984187911365
FCX,0.5834279940950817,0.0022694402905432155,-0.24266870473237487,0.6371750030721637,-0.3752212246521176,0.0,1.6692090310520409
GRMN,0.7298107049132031,0.5021464666851738,0.4342365438388992,-0.004661781371327902,-0.22722250888160817,0.0,0.2913541090493971
IT,-0.020990940895871186,0.3004845856213253,0.3954263167747562,-0.21918951552043833,-0.20823751466051166,0.0,-1.165319814368774
GE,0.27649650366998846,0.02671330466191879,-0.4300795410602114,-0.7328054168432953,0.45781237497996835,0.0,0.6813662018749427
GEHC,-0.29014624788402993,0.053601555470431925,-0.5787205044745463,-0.40329577476395007,-0.114553905497878,0.0,-0.5730232270257736
