Ticker,forwardPE,priceToBook,priceToSalesTrailing12Months,pegRatio,enterpriseValueToEBITDA,Score
ADSK,0.3114626273296984,0.2504791634994094,1.0769251839617222,0.1257109553659899,0.0,-1.7645779301568199
ADP,0.37572007675898533,0.1988061390938805,0.2981878073624107,0.1697099112344659,0.0,-1.0424239344497426
AZO,-0.17066811608404386,-0.16546052017675164,-0.35246665797429005,0.049934975814725585,0.0,0.6386603184203599
AVB,1.1812033371147648,-0.126168103307805,1.4233654435064793,-0.5794945317481955,0.0,-1.8989061455652432
AVY,0.10975923747006103,-0.030584339607327902,-0.5192297525145507,0.22348641285149218,0.0,0.21656844180032542
AXON,2.1585482372996987,0.029923858137592952,2.1546850848744414,0.2845960737799311,0.0,-4.627753254091664
BKR,-0.4797193598749464,-0.13011514103449673,-0.7356473057234779,-0.09061724432068399,0.0,1.4360990509536051
BALL,0.009375853574308854,-0.11651720738224129,-0.6662256966685051,0.1147112163988709,0.0,0.6586558340775666
BAC,-0.6201883966007204,-0.1464614593534773,-0.23864615549188167,0.019380145350506108,0.0,0.9859158660955732
BK,-0.7052446034595694,-0.1454416598427885,-0.42368898749748224,-0.028285390173676258,0.0,1.3026606409735164
BBWI,-0.45235518028385013,-0.16546052017675164,-0.6793065774844407,0.2124866738843732,0.0,1.0846356040606693
BAX,-0.6242617400275025,-0.12964045882193917,-0.7545147639088244,0.213708867102942,0.0,1.294708095655324
BDX,-0.22956935396939807,-0.12206159243729998,-0.19594151784216335,8.72384024799735,0.0,-8.176267783748488
BRK.B,-1.3878448341126575,-0.16546052017675164,-1.0529517942793916,-0.14928251881198537,0.0,2.755539667380786
BBY,-0.6230814762492125,-0.08111691410313354,-0.9625898597624147,-1.5083613778604676,0.0,3.1751496279752285
BIO,0.3506161221824689,-0.1503674756837232,-0.2636369044961031,0.04871278259615683,0.0,0.014675475401200566
TECH,1.4776050911322105,-0.05862548661289571,1.7778371934495412,0.8736932051300825,0.0,-4.0705100030989385
BIIB,-0.46302679879099956,-0.1294944220638503,-0.19339811770515405,0.4141485549482218,0.0,0.37177078361178206
BLK,-0.1778172181283706,-0.11588827565714731,0.5749668071451984,0.04015743006617537,0.0,-0.3214187434258559
BX,0.06583028139650877,0.05811961810960503,2.733963597805466,-0.003841525802300685,0.0,-2.854071971509279
BA,0.8136098659973908,-0.16546052017675164,-0.6854640369618291,-0.2922791253845325,0.0,0.3295938165257224
BKNG,-0.1334185559923512,-0.16546052017675164,0.36187957238176816,-0.03072977661081382,0.0,-0.03227071960185153
BWA,-0.8278707386822987,-0.14188104533305132,-0.9078565281464404,-0.08572847144640887,0.0,1.9633367836081992
BXP,0.7625405268070153,-0.13784428990561054,-0.21920188779464186,-0.21894753227040575,0.0,-0.1865468168363572
BSX,0.5844821708225932,-0.07570218756257499,0.7933830660543688,0.1660433315787596,0.0,-1.4682063808931467
BMY,-0.9440363090532211,-0.07724691556620704,-0.5679735088062701,-2.3125645156787242,0.0,3.9018212491044224
AVGO,0.3195843431748923,0.21854124623543153,3.0634311143714688,0.10615586386888941,0.0,-3.707712567650682
BR,0.2839710816456312,0.0071509934549569,-0.1234727869132688,0.12448876214742115,0.0,-0.29213805033474044
BRO,0.2524091220944234,-0.09324568393799466,0.4092944870287071,0.1501548197373655,0.0,-0.7186127449225013
BF.B,-1.3878448341126575,-0.16546052017675164,-1.0529517942793916,-0.14928251881198537,0.0,2.755539667380786
BLDR,-0.5471539516107886,-0.09842011855030039,-0.7580272079845295,0.03771304362903781,0.0,1.3658882345165808
BG,-0.65559700746362,-0.142914157361765,-0.990282087814658,-0.3521665930944026,0.0,2.1409598457344456
CDNS,1.5274818902943712,0.19358873379869926,3.716254139022239,0.18559842307586008,0.0,-5.622923186191169
CZR,0.004048728372527602,-0.1370668505877894,-0.88697725101754,-0.7726010602820627,0.0,1.7925964335148645
CPT,2.981876352198283,-0.1271456704523011,0.7537891371376451,-0.34850001343869635,0.0,-3.2600198054449305
CPB,-0.3845473138237294,-0.10683379455570848,-0.6833337287310769,0.17948745698301616,0.0,0.9952273801274986
COF,-0.7742314084209997,-0.1487852662921113,-0.5561277718003643,-1.45580706946201,0.0,2.9349515159754853
CAH,-0.4700532778389174,-0.16546052017675164,-1.0258817883851448,-0.00017494614659434472,0.0,1.6615705325474082
KMX,-0.02244209368840083,-0.13466209284782554,-0.9524827755225219,0.3163730974627194,0.0,0.7932138645960289
CCL,-0.6510340788196631,-0.11910562506419302,-0.837513453958218,-0.14317155271914148,0.0,1.7508247105612156
CARR,0.09904590761373498,-0.08260956388829711,-0.42090064187221554,0.15871017226734693,0.0,0.2457541258794307
CTLT,1.701863927934809,-0.12024802752002224,-0.45334874389544827,0.406815395636809,0.0,-1.5350825521561475
CAT,-0.2983955911619242,-0.0043935739330517014,-0.40950283346423016,0.13548850111454014,0.0,0.5768034974446659
CBOE,0.009544093999415821,-0.0871663452555202,0.22277577185946595,0.13915508077024644,0.0,-0.284308601373608
CBRE,-0.2510212636960999,-0.11112861529644884,-0.8395838272444496,0.0792676130603763,0.0,1.1224660931766222
CDW,0.011187297952430227,0.06359559722758924,-0.7012646044404138,0.1929315823872727,0.0,0.43355012687312167
CE,-0.5982988664647642,-0.12585424700472686,-0.6555105439137023,-0.0722843460421523,0.0,1.4519480034253456
COR,-0.33316918509689086,0.5009968267044915,-1.0133141512527029,0.07560103340466996,0.0,0.7698854762404322
CNC,-0.6733047307146511,-0.140146613947564,-0.9807752659986101,-0.039285129140795266,0.0,1.8335117398016203
CNP,-0.18202727433840682,-0.13441205122774788,-0.4952532757674628,0.14404385364452157,0.0,0.667648747689096
CF,-0.4882756968183335,-0.12336419168508196,-0.4868550599118897,-0.217725339051837,0.0,1.316220287467142
CHRW,0.03959844635814331,-0.05329747072169588,-0.9128822306034183,-1.053705500552882,0.0,1.980286755519853
CRL,-0.14025712471471424,-0.11435425569017342,-0.36601140121586695,0.11593340961743966,0.0,0.5046893720033149
SCHW,-0.16127852867700496,-0.09484973805035683,0.8772892915087402,0.04015743006617537,0.0,-0.6613184548475538
CHTR,-0.8250927488768524,-0.11148514565185888,-0.8748670965941588,-0.003841525802300685,0.0,1.8152865169251708
CVX,-0.5848397022076248,-0.13497402757172258,-0.6681965923961419,0.18070965020158497,0.0,1.2073006719739043
CMG,1.9650543105716503,0.26250968343079617,1.0870275771243854,0.16359894514162204,0.0,-3.4781905162684543
CB,-0.5806119988883214,-0.13547628338613443,-0.5208859551446982,-0.06495118673073963,0.0,1.3019254241498937
CHD,0.5910494762724684,-0.06208716179762029,0.030391230795673952,0.25404124331571165,0.0,-0.8133947885862337
CI,-0.6518477988857071,-0.12736261331918944,-0.9363366493407305,-0.028285390173676258,0.0,1.7438324517193031
CINF,-0.19830565149022886,-0.1412596744271441,-0.6182381539023512,0.16237675192305323,0.0,0.7954267278966709
CTAS,1.545189822799662,0.10481508420239004,0.7935055140565291,0.3065955517141692,0.0,-2.7501059727727504
CSCO,-0.45453212210291705,-0.0961243855738333,-0.18128284169429115,0.27481852803138096,0.0,0.4571208213396606
C,-0.7680149526138643,-0.15492097292707013,-0.6187916812218758,-0.013619071550850898,0.0,1.555346678313661
CFG,-0.7446779410094916,-0.15269175853509756,-0.4849265224343434,1.5226778041901041,0.0,-0.14038158221117158
CLX,0.06973419862404312,2.8500735257715144,-0.47490555509004956,0.08048980627894506,0.0,-2.5253919755844527
CME,0.10032521840846435,-0.11949205154082383,2.3284105693536543,0.7111415070604351,0.0,-3.02038524328173
CMS,-0.16254479595618912,-0.1257919024357394,-0.4175576060549043,0.16359894514162204,0.0,0.5422953593052109
KO,0.07276378180152958,0.0019864112142795815,0.4051817285710232,0.307817744932738,0.0,-0.7877496665195703
CTSH,-0.4208875944039399,-0.12417264682293425,-0.6147031204093957,0.13182192145883376,0.0,1.027941440177436
CL,0.32197318980800343,5.313705909297382,-0.08556841280024505,0.23815273147431756,0.0,-5.788263417779459
CMCSA,-0.7777917301534774,-0.1349491285342756,-0.7403146306633637,-0.01728565120655724,0.0,1.670341140557674
CMA,-0.7619086342989528,-0.14452874511810304,-0.5100365524687557,-0.2727240338874321,0.0,1.6891979657732437
CAG,-0.5968997924818471,-0.1393065122423158,-0.7530077306068289,1.8233373359580238,0.0,-0.3341233006270319
COP,-0.4885391479317785,-0.1184261162015685,-0.4331245846087781,0.25526343653428046,0.0,0.7848264122078445
ED,-0.18056102973800314,-0.14012760025568363,-0.48152843573709553,0.21615325354007955,0.0,0.5860638121907028
STZ,-0.21105467654006538,-0.08731407704528704,0.10786182282068939,0.05604594190756949,0.0,0.13446098885709354
CEG,0.3923616495548919,-0.06776283031581659,-0.34607125498573277,-0.019730037643694798,0.0,0.04120247339035227
COO,0.3305122981506437,-0.12450729986083096,0.25226894058344856,0.1501548197373655,0.0,-0.6084287586106267
CPRT,0.9587306946762374,-0.04632669695154016,2.059514113318736,0.05849032834470704,0.0,-3.03040843938814
GLW,-0.2567840562673747,-0.1234274147368333,-0.44800762092710655,0.05604594190756949,0.0,0.7721731500237451
CPAY,-0.5103643672584691,-0.16546052017675164,0.2287782971300396,-0.011174685113713365,0.0,0.4582212754188945
CTVA,-0.24984832381691294,-0.1395386859467339,-0.4746844113754996,0.03037988431762513,0.0,0.8336915368215213
CSGP,3.3803186443485016,-0.08598502063478485,2.4453811945248947,0.7196968595904166,0.0,-6.459411677829028
COST,1.796829649285584,0.11166139864175023,-0.7020044635247937,0.45203654472385385,0.0,-1.6585231291263944
CTRA,-0.7167552269225229,-0.13930926666879256,-0.10640778113393741,-0.019730037643694798,0.0,0.9822023123689478
CCI,1.3938309851248922,-0.044843353542224074,0.5621244883896446,-0.660159284173735,0.0,-1.2509528357985777
CSX,-0.3154967560643938,-0.08069325723359831,0.054949366480483215,0.08171199949751384,0.0,0.2595286473199951
CMI,-0.4678349036763541,-0.09525029359392667,-0.7688436296164471,0.11715560283600845,0.0,1.2147732240507194
CVS,-0.8720420321144534,-0.14954835651484288,-1.003139481851626,0.3383725753969575,0.0,1.6863572950839647
DHR,0.7505550008008026,-0.10542574640933504,0.999146084331345,0.4165929413853593,0.0,-2.060868280108172
DRI,-0.27008007195306905,-0.026088496258767187,-0.6469516537146199,0.05849032834470704,0.0,0.8846298935817491
DVA,-0.4326397321587395,0.0503795982180179,-0.8070446426125379,-0.014841264769419679,0.0,1.2041460413226792
DAY,0.7989658343682398,-0.16546052017675164,0.5183356576797811,0.06460129443755094,0.0,-1.2164422663088201
DECK,0.6583195592841751,0.011074975491151494,0.3168694781062092,0.03160207753619391,0.0,-1.0178660904177295
DE,-0.3514410578331067,-0.08650134847180041,-0.5863750757245574,-0.4132762540228417,0.0,1.4375937360523061
DAL,-0.8884019277508617,-0.11607432657170406,-0.9104268104322366,-0.04784048167077673,0.0,1.9627435464255791
DVN,-0.7869654369155303,-0.12340510225253346,-0.5144660081233782,0.012046986039093457,0.0,1.4127895612523484
DXCM,2.666379309931194,0.21199989081267806,2.346792367439101,0.1012670909946143,0.0,-5.326438659177588
FANG,-0.7139560675610983,-0.13156322126555775,0.0012360373615496966,0.08660077237178895,0.0,0.7576824790933174
DLR,6.270435601274832,-0.1254141173609901,1.1254102877146295,-1.0072621582472683,0.0,-6.263169613381202
DFS,-0.7138676925119231,-0.12797051035309467,-0.26864193256419344,-0.3594997524058154,0.0,1.4699798878350268
DG,-0.18908200271143613,-0.09006624456636275,-0.8532987432712472,-4.7251739291334935,0.0,5.85762091968254
DLTR,-0.38508272572386265,-0.108490730396748,-0.8459908193710572,0.07682322662323875,0.0,1.2627410488684292
D,-0.277219478550012,-0.1369593937285948,-0.2683838490906569,-0.02950758339224504,0.0,0.7120703047615088
DPZ,0.5924857277622603,-0.16546052017675164,-0.07765283852441301,0.17459868410874105,0.0,-0.5239710531698367
DOV,-0.09473930104434934,-0.08543787907766895,-0.3124391755433507,0.141599467207384,0.0,0.35101688845798495
DOW,-0.4095067434579482,-0.12864127024451966,-0.8164052393946868,-0.06372899351217086,0.0,1.4182822466093254
DHI,-0.7012080887825621,-0.13122544382792378,-0.7198975087642775,0.14648824008165912,0.0,1.4058428012931041
DTE,-0.2566882178162566,-0.13026287771377804,-0.5638519174658281,0.2699297551571058,0.0,0.6808732578387569
DUK,-0.2430619989081506,-0.1379924959782796,-0.36881605179838234,0.15748797904877812,0.0,0.5923825676360345
DD,-0.06703054943831588,-0.14237275772445834,-0.36298741308250304,0.09760051133890799,0.0,0.47479020890636925
EMN,-0.6090186134517328,-0.13071934322531156,-0.7322790578402542,0.09637831812033917,0.0,1.3756386963969593
ETN,0.5910819106827813,-0.05391791261985647,0.328276020429079,0.12448876214742115,0.0,-0.9899287806394249
EBAY,-0.6708392272709294,-0.09735222414558645,-0.4176725324986372,0.02426891822478123,0.0,1.1615950656903717
ECL,0.7998219632976605,-0.0031159112089941612,0.012136260040813288,0.1257109553659899,0.0,-0.9345532674954695
EIX,-0.4475562128345193,-0.13006757420803278,-0.6114068469125697,0.09760051133890799,0.0,1.0914301226162137
EW,0.604989018559339,-0.042505394718916886,1.1104003250978398,0.22348641285149218,0.0,-1.896370361789754
EA,-0.32704194135597103,-0.09146648252831215,0.06452547323095206,0.02549111144335001,0.0,0.32849183920998104
ELV,-0.469931491859549,-0.11434047377876073,-0.8695639278055128,-0.0013971393651631247,0.0,1.4552330328089857
LLY,1.3877929534501878,0.716523690206461,3.9861266657149095,-0.028285390173676258,0.0,-6.062157919197882
EMR,-0.07994781491325936,-0.1151085203393123,-0.08628555875753192,0.03771304362903781,0.0,0.24362885038106574
ENPH,0.17568123478689077,0.10914980175125139,1.0522532352217628,0.16726552479732837,0.0,-1.5043497965572334
ETR,-0.3679220628601093,-0.13828653344943032,-0.5536831910855874,0.13304411467740257,0.0,0.9268476727177244
EOG,-0.6707957721362522,-0.12296319119569664,-0.26784113401137144,0.14404385364452157,0.0,0.9175562436987988
EPAM,-0.20984874423920533,-0.11443383090810302,-0.473023309835587,0.1257109553659899,0.0,0.6715949296169055
EQT,-0.6053745900152218,-0.14592220621301671,-0.03428536353828912,0.17093210445303472,0.0,0.6146500553134928
EFX,0.4289787735211926,-0.05560488148852154,0.368360978452869,0.08048980627894506,0.0,-0.8222246767644852
EQIX,3.2510884446775425,-0.06483912721876517,1.3301283042095813,0.4129263617296529,0.0,-4.929303983398012
EQR,1.4328858514697433,-0.12794216746763268,1.117778380107774,-4.375626668622823,0.0,1.9529046045129386
ESS,1.8764972101901873,-0.11523141502548194,1.5292249454588696,-13.48707711305307,0.0,10.196586372429495
EL,0.8184939999305758,-0.028368949502559995,-0.27395705172363016,0.22837518572576732,0.0,-0.744543184430153
ETSY,0.20005496174713638,-0.16546052017675164,-0.3807960882093649,0.02426891822478123,0.0,0.3219327284141989
EG,-0.9911632770582008,-0.14506632604461972,-0.7776552342818994,0.2589300161899868,0.0,1.6549548211947331
EVRG,-0.44568771179481526,-0.1440354354853071,-0.4872851990344508,0.14648824008165912,0.0,0.930520106232914
ES,-0.5038435162543325,-0.14145594442691345,-0.5888422458565848,0.24181931113002392,0.0,0.9923223954078069
EXC,-0.3568065114401932,-0.14133190885403746,-0.6230991589717397,0.31148432458844433,0.0,0.809753254677526
EXPE,-0.853412069538099,0.11333597585094624,-0.7668931460128317,-0.08817285788354642,0.0,1.5951420975835309
EXPD,0.19974059209707118,-0.04194983667758445,-0.5907193942655341,-0.32527834228588953,0.0,0.758206981131937
EXR,0.752466956975184,-0.12881159811042478,1.7879717511712687,0.5437010361165122,0.0,-2.9553281461525405
XOM,-0.5345666801039963,-0.12800060857424628,-0.6569806621986798,0.08660077237178895,0.0,1.2329471785051334
FFIV,-0.504512816005209,-0.1087542132920646,-0.1457826694034347,0.0670456808746885,0.0,0.6920040178260197
FDS,0.40129903850589077,-0.010660220135298071,0.9125363287197622,0.19782035526154784,0.0,-1.5009955023519028
FICO,1.993936769322491,-0.16546052017675164,4.32571859579555,0.14648824008165912,0.0,-6.300683085022948
