Ticker,dividendYield,returnOnEquity,freeCashflow,netProfitMargin,operatingCashFlow,Score
AXON,-1.1574072581238892,-0.07002990535937254,-0.32368458162468094,0.0,0.0,-1.5511217451079427
BKR,0.39707651940043426,-0.07502730930463325,-0.1038147290283919,0.0,0.0,0.21823448106740911
BALL,-0.45138673765467463,-0.07532091672610024,-0.24210820894332288,0.0,0.0,-0.7688158633240977
BAC,0.353724444110265,-0.07924379498684606,-0.34989455706707223,0.0,0.0,-0.07541390794365327
BK,0.589064493736754,-0.07991507003441156,-0.34989455706707223,0.0,0.0,0.15925486663527016
BBWI,-0.1726944269431425,-0.08987211352579606,-0.28272955030257524,0.0,0.0,-0.5452960907715139
BAX,0.880143067437174,-0.09038744809044254,-0.14229811967766912,0.0,0.0,0.6474574996690623
BDX,-0.16030810202263002,-0.0833274863832881,0.16519066483609354,0.0,0.0,-0.07844492356982458
BRK.B,-1.1574072581238892,-0.08987211352579606,-0.34989455706707223,0.0,0.0,-1.5971739287167575
BBY,2.019685083987577,-0.038165660587910176,-0.274523051116962,0.0,0.0,1.7069963722827046
BIO,-1.1574072581238892,-0.09404717629894849,-0.333999080532101,0.0,0.0,-1.5854535149549387
TECH,-0.9220670846341511,-0.07720316757364783,-0.32455761040729914,0.0,0.0,-1.323827862615098
BIIB,-1.1574072581238892,-0.08006491909221655,-0.2314940317483261,0.0,0.0,-1.4689662089644318
BLK,0.39707651940043426,-0.07138951266310783,0.2500843115441646,0.0,0.0,0.575771318281491
BX,0.49616718069615917,-0.0647827517661518,-0.34989455706707223,0.0,0.0,0.08148987186293516
BA,-1.1574072581238892,-0.08987211352579606,0.05339151581989095,0.0,0.0,-1.1938878558297943
BKNG,-0.5752499868598,-0.08987211352579606,0.4408401595783168,0.0,0.0,-0.22428194080727926
BWA,-0.42042092535339326,-0.07657087764681209,-0.25773180468852197,0.0,0.0,-0.7547236076887274
BXP,2.6823534672349973,-0.08557644053538596,-0.21672816932046338,0.0,0.0,2.380048857379148
BSX,-1.1574072581238892,-0.07860541314758226,-0.13251281102985377,0.0,0.0,-1.368525482301325
BMY,2.2178662827157773,-0.12073492800851278,1.803826051273309,0.0,0.0,3.9009574059805736
AVGO,-0.22223975759100495,-0.05972077749639741,2.1287640103604426,0.0,0.0,1.8468034752730402
BR,-0.18508068993203036,-0.0499489108919092,-0.2386693690172753,0.0,0.0,-0.47369896984121485
BRO,-0.7982038354290257,-0.06861669473291884,-0.25790119575655174,0.0,0.0,-1.1247217259184963
BF.B,-1.1574072581238892,-0.08987211352579606,-0.34989455706707223,0.0,0.0,-1.5971739287167575
BLDR,-1.1574072581238892,-0.05272903731395,-0.1858322556834264,0.0,0.0,-1.3959685511212656
BG,0.47758775524701486,-0.06873852323519933,-0.13165762906180475,0.0,0.0,0.2771916029500108
CDNS,-1.1574072581238892,-0.05067622705052373,-0.20877183287957504,0.0,0.0,-1.416855318053988
CZR,-1.1574072581238892,-0.06551494106485754,-0.2771708380392254,0.0,0.0,-1.500093037227972
CPT,1.2393466139952867,-0.07883932435927482,-0.25370719854293067,0.0,0.0,0.9068000910930811
CPB,0.8182115666978604,-0.06482660880868775,-0.2660040790060095,0.0,0.0,0.4873808788831632
COF,-0.11076274040895516,-0.07858957666057083,-0.34989455706707223,0.0,0.0,-0.5392468741365982
CAH,0.10599782183676489,-0.08987211352579606,-0.13002948088293909,0.0,0.0,-0.11390377257197026
KMX,-1.1574072581238892,-0.07988095805377302,-0.27934136686930827,0.0,0.0,-1.5166295830469705
CCL,-1.1574072581238892,-0.08219326302705672,-0.40901752563145205,0.0,0.0,-1.648618046782398
CARR,-0.4328072502739058,-0.07382242663536422,-0.4231445445122707,0.0,0.0,-0.9297742214215408
CTLT,-1.1574072581238892,-0.1243373968209469,-0.33356379024113064,0.0,0.0,-1.6153084451859667
CAT,-0.253205538926474,-0.013377215228898735,0.5901852678373365,0.0,0.0,0.32360251368196374
CBOE,-0.414227762893137,-0.06417848117655554,-0.26315071900948656,0.0,0.0,-0.7415569630791792
CBRE,-0.09218331495981104,-0.07545127371085437,-0.2416195708228856,0.0,0.0,-0.40925415949355104
CDW,-0.46996622503544344,-0.018219898194548237,-0.16516940828398222,0.0,0.0,-0.6533555315139739
CE,-0.05502434019827344,-0.0541824537827263,-0.171325098389239,0.0,0.0,-0.28053189237023873
COR,-0.5876363117803126,0.16980046594497877,0.002127178807107638,0.0,0.0,-0.4157086670282262
CNC,-1.1574072581238892,-0.07715565445775843,-0.12086912650609712,0.0,0.0,-1.3554320390877448
CNP,0.489974018235903,-0.07859566857299885,-0.7640184585959646,0.0,0.0,-0.3526401089330605
CF,0.46520118260000387,-0.06827192128975008,-0.17097974842333089,0.0,0.0,0.22594951288692292
CHRW,0.6386099172820534,-0.06359979700900824,-0.30575972986945515,0.0,0.0,0.26925039040359006
CRL,-1.1574072581238892,-0.07385897518604836,-0.31090897162292674,0.0,0.0,-1.5421752049328643
SCHW,-0.3708756256713432,-0.07494203057132191,-0.34989455706707223,0.0,0.0,-0.7957122133097374
CHTR,-1.1574072581238892,-0.04407799536701235,0.0728798836771106,0.0,0.0,-1.128605369813791
CVX,1.3260508884388744,-0.07447177255251923,1.5937627369927914,0.0,0.0,2.8453418528791463
CMG,-1.1574072581238892,-0.0358119339238511,-0.21899479476355466,0.0,0.0,-1.412213986811295
CB,-0.3337165889781809,-0.07033082176000535,1.1067999857469248,0.0,0.0,0.7027525750087386
CHD,-0.49473887487646856,-0.0654040771277823,-0.2663856278187367,0.0,0.0,-0.8265285798229876
CI,-0.13553545218160487,-0.07894653344128165,0.15570136322737543,0.0,0.0,-0.05878062239551107
CINF,0.5147466061453033,-0.0651579835531757,-0.055628296010299734,0.0,0.0,0.3939603265818279
CTAS,-0.6743405862239004,-0.04330803923259965,-0.17044492498658684,0.0,0.0,-0.8880935504430868
CSCO,0.898722678681192,-0.05634856455327342,1.5042806022654525,0.0,0.0,2.3466547163933713
C,0.8925293923576865,-0.08510983737165169,-0.34989455706707223,0.0,0.0,0.45752499791896256
CFG,1.6419021739119442,-0.08260260679471917,-0.34989455706707223,0.0,0.0,1.2094050100501528
CLX,1.03497225280683,0.05392571038808536,-0.27745041708340656,0.0,0.0,0.8114475461115086
CME,1.3570165768769067,-0.07558650334838571,-0.03637013900956637,0.0,0.0,1.2450599345189546
CMS,0.8615637039196542,-0.07666224829255144,-0.5268358675660398,0.0,0.0,0.25806558806106294
KO,0.7500867796350417,-0.041975241509076194,1.0720497664241517,0.0,0.0,1.7801613045501172
CTSH,-0.07360382757904213,-0.07038077144594035,-0.11123182979812507,0.0,0.0,-0.2552164288231076
CL,0.15554318345043974,0.5578534845488891,0.01888804481235084,0.0,0.0,0.7322847128116796
CMCSA,0.799632203180341,-0.06778216949229747,2.6760338551604668,0.0,0.0,3.4078838888485103
CMA,2.050650772425609,-0.07581188607760463,-0.34989455706707223,0.0,0.0,1.624944329280932
CAG,1.6666748237529696,-0.07711179619693746,-0.2222530867311246,0.0,0.0,1.3673099408249076
COP,0.49616718069615917,-0.06330497325177448,0.39005527414447744,0.0,0.0,0.8229174815888621
ED,0.9606543032837548,-0.07950816283679471,-0.6344084328282189,0.0,0.0,0.24673770761874114
STZ,-0.17888752747177414,-0.0669927207975199,-0.2336862638879406,0.0,0.0,-0.47956651215723467
CEG,-0.7486585109743257,-0.06450132792588387,-0.4723012986078337,0.0,0.0,-1.2854611375080431
COO,-1.145020933203377,-0.08515856877256388,-0.3317415847935139,0.0,0.0,-1.5619210867694546
CPRT,-1.1574072581238892,-0.06342801882079274,-0.27574978700795594,0.0,0.0,-1.496585063952638
GLW,0.8058252417773479,-0.08288037614540421,-0.30685566911307416,0.0,0.0,0.41608919651886955
CPAY,-1.1574072581238892,-0.05046790031162409,-0.21007116013098476,0.0,0.0,-1.4179463185664982
CTVA,-0.457579900114931,-0.08646944357893045,-0.023065433476522613,0.0,0.0,-0.567114777170384
CSGP,-1.1574072581238892,-0.08486008918563367,-0.34589899567543464,0.0,0.0,-1.5881663429849575
COST,-0.7982038354290257,-0.05186893052441978,0.1704204424980093,0.0,0.0,-0.6796523234554361
CTRA,0.6881551550324789,-0.0775698713655121,-0.2652311212154875,0.0,0.0,0.3453541624514794
CCI,2.6080355177119223,-0.06426010627308347,-0.14858043417428804,0.0,0.0,2.3951949772645507
CSX,-0.2717850263072428,-0.05449067989349594,-0.04531670210454344,0.0,0.0,-0.3715924083052822
CMI,0.2979859200363339,-0.06592672018428057,0.20148671553696398,0.0,0.0,0.4335459153890173
CVS,1.6976406360542509,-0.07758327250076295,0.7504669242730859,0.0,0.0,2.3705242878265738
DHR,-0.9034875972533823,-0.08042431317394401,0.289768284649167,0.0,0.0,-0.6941436257781595
DRI,0.9482679783632423,-0.030117669727260956,-0.25171095718223263,0.0,0.0,0.6664393514537488
DVA,-1.1574072581238892,-0.0372190494703357,-0.2757368702759205,0.0,0.0,-1.4703631778701454
DAY,-1.1574072581238892,-0.08713340879453063,-0.32969571842613327,0.0,0.0,-1.5742363853445531
DECK,-1.1574072581238892,-0.044341147368508256,-0.23844890044173106,0.0,0.0,-1.4401973059341286
DE,-0.24081921400596146,-0.038996533410033174,0.09383193451755252,0.0,0.0,-0.18598381289844212
DAL,-0.686726911144413,-0.01977443353850237,-0.4253976301215204,0.0,0.0,-1.1318989748044357
DVN,1.400368961825199,-0.05466002151166582,-0.11894495444754485,0.0,0.0,1.2267639858659884
DXCM,-1.1574072581238892,-0.05510103825335115,-0.28090570184495955,0.0,0.0,-1.4934139982222
FANG,1.7409927732760446,-0.06561484165501258,-0.23051385892608245,0.0,0.0,1.4448640726949495
DLR,0.9420748159029859,-0.08274880099745577,-0.1678039332421283,0.0,0.0,0.6915220816634019
DFS,0.2236679705132587,-0.07073894724264498,-0.34989455706707223,0.0,0.0,-0.1969655337964585
DG,-0.12934228972134865,-0.056938214504311,-0.3200965972291559,0.0,0.0,-0.5063771014548155
DLTR,-1.1574072581238892,-0.10501539635926106,-0.2740214541630159,0.0,0.0,-1.5364441086461662
D,1.9329808095439889,-0.08106147624087097,-1.752597227335131,0.0,0.0,0.09932210596798696
DPZ,-0.42661411877946187,-0.08987211352579606,-0.29496660878211683,0.0,0.0,-0.8114528410873747
DOV,-0.46996622503544344,-0.05285574139289175,-0.21185295342683305,0.0,0.0,-0.7346749198551683
DOW,1.771958585577326,-0.08205803338952539,-0.020154503925288773,0.0,0.0,1.669746048262512
DHI,-0.6681473618320195,-0.06295897908701284,-0.18631059578347295,0.0,0.0,-0.9174169367025053
DTE,1.0101996029658051,-0.07574853452544775,-0.5129719871040442,0.0,0.0,0.4214790813363132
DUK,1.288891913677337,-0.07915364189515847,-0.779872290458534,0.0,0.0,0.4298659813236445
DD,0.019293609324801776,-0.08776326215132076,-0.008823279696429456,0.0,0.0,-0.07729293252294844
EMN,0.8429842165388858,-0.06909304417683557,-0.29774464503260106,0.0,0.0,0.4761465273294491
ETN,-0.45138673765467463,-0.06732774917879124,-0.022621380816403355,0.0,0.0,-0.5413358676498692
EBAY,0.14315685852992727,-0.03459974032616022,-0.13512769986081163,0.0,0.0,-0.026570581657044595
ECL,-0.550477337018775,-0.06531148746604913,-0.1015123173329207,0.0,0.0,-0.7173011418177447
EIX,1.3755963739157984,-0.08380261754218202,-0.5014598612643308,0.0,0.0,0.7903338951092855
EW,-1.1574072581238892,-0.06394213510041641,-0.26148968957990476,0.0,0.0,-1.4828390828042104
EA,-0.7920106853550943,-0.06892248427364288,-0.1022030341053263,0.0,0.0,-0.9631362037340635
ELV,-0.42042092535339326,-0.07043437598694377,-0.38425001613476906,0.0,0.0,-0.8751053174751061
LLY,-0.736272210826463,-0.028047803473515424,-0.5120148353674493,0.0,0.0,-1.2763348496674278
EMR,-0.005479040516223366,-0.07919871844100228,-0.06348941575897346,0.0,0.0,-0.1481671747161991
ENPH,-1.1574072581238892,-0.05434814054582776,-0.317346467940307,0.0,0.0,-1.529101866610024
ETR,1.3198577259786184,-0.07153448736253659,-0.5662936715560012,0.0,0.0,0.6820295670600807
EOG,0.5766781688162415,-0.056714052496684944,0.04993788143609479,0.0,0.0,0.5699019977556513
EPAM,-1.1574072581238892,-0.07397349397819203,-0.2736711193826586,0.0,0.0,-1.5050518714847398
EQT,-0.2098534017046802,-0.08435815551258105,-0.316020780956409,0.0,0.0,-0.6102323381736703
EFX,-0.7672380231277444,-0.0742378618281407,-0.268857447422827,0.0,0.0,-1.1103333323787121
EQIX,0.16173640784232055,-0.08045720686955973,-0.012044109772978621,0.0,0.0,0.06923509119978219
EQR,1.332244050899131,-0.0798760854009958,-0.18058873610059675,0.0,0.0,1.0717792293975383
ESS,1.1216765272504177,-0.0782131263448671,-0.2542229247513459,0.0,0.0,0.7892404761542047
EL,0.05645258408633938,-0.07770753757308906,-0.5080382164812258,0.0,0.0,-0.5292931699679755
ETSY,-1.1574072581238892,-0.08987211352579606,-0.27499120266044863,0.0,0.0,-1.522270574310134
EG,0.10599782183676489,-0.0588253380046358,-0.3567936071007908,0.0,0.0,-0.3096211232686617
EVRG,1.7286064483555323,-0.08067162503357339,-0.4547667001449582,0.0,0.0,1.1931681231770006
ES,1.7471859357363007,-0.09308838622965802,-0.7725038253108588,0.0,0.0,0.8815937241957837
EXC,1.2826987512170807,-0.07882957807909238,-0.7115231755448486,0.0,0.0,0.4923459975931397
EXPE,-1.1574072581238892,-0.058797317449111285,-0.11920808865622065,0.0,0.0,-1.335412664229221
EXPD,-0.389455113052112,-0.05815406295707029,-0.2709744863309703,0.0,0.0,-0.7185836623401526
EXR,1.4870731124055376,-0.07895627972146409,-0.16316785371734258,0.0,0.0,1.244948978966731
XOM,0.8120184042376044,-0.07007741847526192,3.128196943113213,0.0,0.0,3.8701379288755553
FFIV,-1.1574072581238892,-0.06840715092728142,-0.25862454959112785,0.0,0.0,-1.4844389586422986
FDS,-0.618602124081594,-0.05490002366115839,-0.2741722111189241,0.0,0.0,-0.9476743588616765
FICO,-1.1574072581238892,-0.08987211352579606,-0.2949505218091352,0.0,0.0,-1.5422298934588206
FAST,0.2979859200363339,-0.04777305871431973,-0.22027464587337503,0.0,0.0,0.029938215448639116
FRT,1.4808800738085304,-0.08039263727603706,-0.34989455706707223,0.0,0.0,1.0505928794654211
FDX,0.05645258408633938,-0.06891883063685948,0.08590503542685718,0.0,0.0,0.07343878887633708
FIS,0.23605429543377118,-0.08756102683753515,0.01888804481235084,0.0,0.0,0.16738131340858686
FITB,1.059744902647855,-0.0748092375038362,-0.34989455706707223,0.0,0.0,0.6350411080769465
FSLR,-1.1574072581238892,-0.07031985841308513,-0.4689611276948185,0.0,0.0,-1.6966882442317928
FE,1.4746867874850254,-0.07832155322458274,-0.15464897422963145,0.0,0.0,1.2417162600308111
FI,-1.1574072581238892,-0.07656965997093178,0.16997642351906875,0.0,0.0,-1.0640004945757522
FMC,1.0907107149491364,-0.051848219679032095,-0.29199187444796326,0.0,0.0,0.746870620822141
F,1.8710489991465524,-0.07841901602640712,-0.5808277232713889,0.0,0.0,1.2118022598487563
FTNT,-1.1574072581238892,-0.08987211352579606,-0.1494783912392994,0.0,0.0,-1.3967577628889847
FTV,-0.9034875972533823,-0.0791061293884116,-0.20651108480216873,0.0,0.0,-1.1891048114439626
FOXA,-0.17888752747177414,-0.07160392960883646,-0.263487859188084,0.0,0.0,-0.5139793162686945
FOX,-0.1045696398803235,-0.07160392960883646,-0.263487859188084,0.0,0.0,-0.43966142867724395
BEN,2.0072987590670643,-0.08043040459905802,-0.46965516206332714,0.0,0.0,1.4572131924046792
FCX,-0.46996622503544344,-0.0723568297529299,-0.3752212246521176,0.0,0.0,-0.9175442794404909
GRMN,-0.06741066511878589,-0.06553930676531365,-0.22722250888160817,0.0,0.0,-0.36017248076570774
IT,-1.1574072581238892,0.0732221390471425,-0.20823751466051166,0.0,0.0,-1.2924226337372584
GE,-0.7238858982922755,-0.07326079723985116,0.45781237497996835,0.0,0.0,-0.33933432055215823
GEHC,-1.0645098212200452,-0.06259227529514858,-0.114553905497878,0.0,0.0,-1.2416560020130718
GEV,-1.1574072581238892,-0.08987211352579606,-0.34989455706707223,0.0,0.0,-1.5971739287167575
GEN,0.08122523392736453,-0.05573698547182536,-0.2495417461282668,0.0,0.0,-0.22405349767272764
GNRC,-1.1574072581238892,-0.0780401293843148,-0.28854994848391635,0.0,0.0,-1.5239973359921204
GD,0.019293609324801776,-0.06951213422468044,-0.25253489985702765,0.0,0.0,-0.3027534247569063
GIS,0.8925293923576865,-0.058725438632765796,-0.10066698710964452,0.0,0.0,0.7331369666152762
GM,-0.507125199796981,-0.07229713500509749,-0.6133576792935659,0.0,0.0,-1.1927800140956444
GPC,0.46520118260000387,-0.05309208868731591,-0.23216731009045438,0.0,0.0,0.17994178382223358
GILD,1.6604818470875868,-0.08695919403626953,0.8192436891128586,0.0,0.0,2.392766342164176
GPN,-0.5876363117803126,-0.08266717590092784,-0.08211382770109002,0.0,0.0,-0.7524173153823305
GL,-0.4637730625751872,-0.06241318739679626,-0.17471344180810486,0.0,0.0,-0.7008996917800884
GS,0.2979859200363339,-0.08019405730463389,-0.34989455706707223,0.0,0.0,-0.13210269433537222
HAL,-0.0488311777380172,-0.05470875291257802,-0.09095404247428868,0.0,0.0,-0.1944939731248839
HIG,-0.03025169035724829,-0.06762135586928723,0.32795560089698955,0.0,0.0,0.23008255467045402
HAS,1.7286064483555323,-0.18036023359463055,-0.22403253076475782,0.0,0.0,1.324213683996144
HCA,-0.6495679363828752,0.9402353863716425,0.14805405160115598,0.0,0.0,0.43872150158992324
DOC,2.5770699531371393,-0.08680934510029303,-0.2686725630125904,0.0,0.0,2.221588045024256
HSIC,-1.1574072581238892,-0.07970674329551192,-0.29093604948818846,0.0,0.0,-1.5280500509075896
HSY,0.4837809177072713,-0.0231490793968169,-0.2562869663247882,0.0,0.0,0.2043448719856662
HES,-0.46996622503544344,-0.059787783172651675,-0.37257343772985424,0.0,0.0,-0.9023274459379493
HPE,0.644803017810685,-0.0786602364609225,-0.11958634513372894,0.0,0.0,0.44655643621603364
HLT,-0.9778055467764576,-0.08987211352579606,-0.1519682892160626,0.0,0.0,-1.2196459495183163
HOLX,-1.1574072581238892,-0.07866876445608213,-0.25294933834076566,0.0,0.0,-1.4890253609207371
HD,0.4590080820713722,1.5706138240066085,1.5868225280324202,0.0,0.0,3.616444434110401
HON,0.14315685852992727,-0.0494274849021487,0.23903270846095986,0.0,0.0,0.3327620820887384
HRL,0.7686662670158103,-0.07736398119665808,-0.2518351144272542,0.0,0.0,0.439467171391898
HST,1.5304252496273316,-0.07708742988733885,-0.20285187734411303,0.0,0.0,1.2504859423958796
HWM,-1.0149645215379952,-0.06316852411093529,-0.27848650908260436,0.0,0.0,-1.3566195547315347
HPQ,1.0287790903465737,-0.08987211352579606,0.05128644215048458,0.0,0.0,0.9901934189712622
HUBB,-0.389455113052112,-0.05701618474577051,-0.27863781335766663,0.0,0.0,-0.7251091111555492
HUM,-0.5442841745585186,-0.0751357378899479,-1.247297297239191,0.0,0.0,-1.8667172096876574
HBAN,1.5428115745478441,-0.07845678286211408,-0.34989455706707223,0.0,0.0,1.1144602346186578
HII,0.09980465937650865,-0.06753120277759966,-0.2991754383448125,0.0,0.0,-0.2669019817459035
IBM,1.288891913677337,-0.045721460644491146,1.1009452538140359,0.0,0.0,2.344115706846882
IEX,-0.389455113052112,-0.06933791946641935,-0.2752581849437921,0.0,0.0,-0.7340512174623235
IDXX,-1.1574072581238892,-0.002260364395803947,-0.25344399697189746,0.0,0.0,-1.4131116194915907
ITW,0.2236679705132587,0.031996592160447236,0.0023599157519972064,0.0,0.0,0.2580244784257032
ILMN,-1.1574072581238892,-0.11516492888424874,-0.25778113919503814,0.0,0.0,-1.530353326203176
INCY,-1.1574072581238892,-0.07144555255587183,-0.22122548238896184,0.0,0.0,-1.450078293068723
IR,-1.101668793504318,-0.07943993887551765,-0.2043681871690705,0.0,0.0,-1.385476919548906
PODD,-1.1574072581238892,-0.0457933431156917,-0.3431862793346437,0.0,0.0,-1.5463868805742245
INTC,-0.18508068993203036,-0.08524994014927424,-2.3017090284364747,0.0,0.0,-2.572039658517779
ICE,-0.35229620022219893,-0.07733474174696825,0.6748322672737106,0.0,0.0,0.24520132530454342
IFF,-0.16650126448288624,-0.10875918623434054,-0.08972060402873139,0.0,0.0,-0.36498105474595816
IP,1.6604818470875868,-0.0871492467434841,-0.24625256851981933,0.0,0.0,1.3270800318242835
IPG,1.4127552867457116,-0.05451382730892924,-0.27263341910717737,0.0,0.0,1.0856080403296051
INTU,-0.8229764852700507,-0.06926360286174323,0.18642230314101135,0.0,0.0,-0.7058177849907826
ISRG,-1.1574072581238892,-0.07060371760511365,-0.2802462201556606,0.0,0.0,-1.5082571958846636
IVZ,2.019685083987577,-0.09076633479344912,-0.25505441201017204,0.0,0.0,1.6738643371839557
INVH,0.799632203180341,-0.08339083683898844,-0.22623400838792831,0.0,0.0,0.4900073579534243
IQV,-1.1574072581238892,-0.06293826824162516,-0.12933874726994413,0.0,0.0,-1.3496842736354584
IRM,0.8120184042376044,-0.03215829714045918,-0.4057836062068265,0.0,0.0,0.37407650089031874
JBHT,-0.5133183622572374,-0.06973995352394496,-0.36473929029010665,0.0,0.0,-0.947797606071289
JBL,-0.9839987092367137,-0.020914744664992695,-0.18206427485872514,0.0,0.0,-1.1869777287604315
JKHY,-0.35229620022219893,-0.0620781590155249,-0.30729240453711854,0.0,0.0,-0.7216667637748424
J,-0.6309884490021064,-0.07817170416677773,-0.23707147495718636,0.0,0.0,-0.9462316281260705
JNJ,0.8305978916183728,-0.060346974779834105,2.846988740317787,0.0,0.0,3.617239657156326
JCI,0.1679295083709522,-0.07641737495222369,-0.11647806071584091,0.0,0.0,-0.024965927297112403
JPM,0.23605429543377118,-0.07069508898182401,-0.34989455706707223,0.0,0.0,-0.18453535061512505
JNPR,0.41565600678120296,-0.0837514492057387,-0.24309825035092875,0.0,0.0,0.08880630722453553
K,1.0969038774093927,-0.06395797280571287,-0.30685566911307416,0.0,0.0,0.7260902354906056
KVUE,1.2641193876995611,-0.07811566378669972,-0.07455750577915699,0.0,0.0,1.1114462181337044
KDP,0.4218491692414592,-0.0792547595520513,-0.29781042858476997,0.0,0.0,0.04478398110463794
