Ticker,marketCap,revenueGrowth,returnOnEquity,freeCashflow,pegRatio,Score
AJG,-0.14300543697349596,0.7062005902651192,-0.0773213412208599,-0.0022399901868534614,0.141599467207384,1.3342458188886368
AIZ,-0.3106101194734511,0.19150009093688572,-0.06985690766784922,-0.23228507633181564,0.06460129443755094,0.3268670229100068
T,0.10019995801605887,-0.25237006444709537,-0.0739917682535341,2.1460650887910235,0.6316989478534644,0.8354342857737754
ATO,-0.27944792361114895,0.09233760941493253,-0.07871140443188031,-0.553991789437884,0.14037727398881525,-0.3089573254175655
ADSK,-0.17492628212733743,0.30955066417730626,-0.01628769449352458,-0.11425786477760205,0.1257109553659899,0.5377710958448334
ADP,0.023871184497049752,0.07817154062608206,0.018461439465659615,0.2840302916816885,0.1697099112344659,0.2652537166679966
AZO,-0.16369586425985205,-0.016268917966254362,-0.08987211352579606,-0.163117483514581,0.049934975814725585,-0.1717665445277593
AVB,-0.2425729805306173,0.07344951769646524,-0.07970308844044349,-0.1917471758826712,-0.5794945317481955,0.6975162833486286
AVY,-0.2782784100760123,-0.03515700968472163,-0.05807609027904074,-0.25364993211882814,0.22348641285149218,-0.327248044542792
AXON,-0.2656131451445862,1.3861718921299415,-0.07002990535937254,-0.32368458162468094,0.2845960737799311,2.3596463686404845
BKR,-0.2236326907846233,0.34732684761424076,-0.07502730930463325,-0.1038147290283919,-0.09061724432068399,0.8300615920007636
BALL,-0.26573242044931883,-0.4034747981948336,-0.07532091672610024,-0.24210820894332288,0.1147112163988709,-0.9733575180086423
BAC,0.748578098913663,-0.38930872940598316,-0.07924379498684606,-0.34989455706707223,0.019380145350506108,-1.9757140551300536
BK,-0.18496305927671208,-0.11070937655859077,-0.07991507003441156,-0.34989455706707223,-0.028285390173676258,-0.437979930768277
BBWI,-0.3031837456328823,-0.19570578929169352,-0.08987211352579606,-0.28272955030257524,0.2124866738843732,-0.6733161706632492
BAX,-0.27922535107581253,-0.12959746827705804,-0.09038744809044254,-0.14229811967766912,0.213708867102942,-0.4263640203493572
BDX,-0.10041851429168405,-0.016268917966254362,-0.0833274863832881,0.16519066483609354,8.72384024799735,-8.57409639118537
BRK.B,-0.34304194649384606,-0.23348197272862808,-0.08987211352579606,-0.34989455706707223,-0.14928251881198537,-0.414406150744293
BBY,-0.2866621950660495,-0.261814110306329,-0.038165660587910176,-0.274523051116962,-1.5083613778604676,0.958706640608987
BIO,-0.31351452007382513,-0.6962402198310765,-0.09404717629894849,-0.333999080532101,0.04871278259615683,-1.5557249590155342
TECH,-0.2961231430876354,-0.08237723898088983,-0.07720316757364783,-0.32455761040729914,0.8736932051300825,-1.1440853179851738
BIIB,-0.223775751300798,-0.5640235778018056,-0.08006491909221655,-0.2314940317483261,0.4141485549482218,-1.6299789100915776
BLK,0.08575790359275273,0.30482864124768944,-0.07138951266310783,0.2500843115441646,0.04015743006617537,0.6624367477175076
BX,0.19676445309983817,7.9686718560157885,-0.0647827517661518,-0.34989455706707223,-0.003841525802300685,15.329743475900814
BA,0.06032732886684496,-0.5876336924498895,-0.08987211352579606,0.05339151581989095,-0.2922791253845325,-0.9797961860879965
BKNG,0.10394488098590206,0.5645399023766146,-0.08987211352579606,0.4408401595783168,-0.03072977661081382,1.4068327464306618
BWA,-0.3130195653943331,0.06400547183723158,-0.07657087764681209,-0.25773180468852197,-0.08572847144640887,0.1924562981798711
BXP,-0.303475501919518,0.17733402214803523,-0.08557644053538596,-0.21672816932046338,-0.21894753227040575,0.5747864686301449
BSX,0.046866339836628676,0.4181571915584931,-0.07860541314758226,-0.13251281102985377,0.1660433315787596,0.41228648752416186
BMY,-0.025949440171065635,-0.011546895036637538,-0.12073492800851278,1.803826051273309,-2.3125645156787242,3.998511289041311
AVGO,1.9541767029280872,0.5409297877285304,-0.05972077749639741,2.1287640103604426,0.10615586386888941,1.0905702415241294
BR,-0.25760431011130686,-0.0021028491774038897,-0.0499489108919092,-0.2386693690172753,0.12448876214742115,-0.15970843030010656
BRO,-0.25200710197692416,0.3237167329661566,-0.06861669473291884,-0.25790119575655174,0.1501548197373655,0.4227678576824014
BF.B,-0.34304194649384606,-0.23348197272862808,-0.08987211352579606,-0.34989455706707223,-0.14928251881198537,-0.414406150744293
BLDR,-0.2706031355301458,-0.22403792686939444,-0.05272903731395,-0.1858322556834264,0.03771304362903781,-0.4537470548350573
BG,-0.2911826512623208,-0.8237348389307306,-0.06873852323519933,-0.13165762906180475,-0.3521665930944026,-1.204516585801742
CDNS,-0.0638150893314907,-0.29014624788402993,-0.05067622705052373,-0.20877183287957504,0.18559842307586008,-0.961523889442528
CZR,-0.315777580351084,-0.3798646835467495,-0.06551494106485754,-0.2771708380392254,-0.7726010602820627,-0.014036505564435253
CPT,-0.30273275794220705,-0.13904151413629168,-0.07883932435927482,-0.25370719854293067,-0.34850001343869635,0.040603220206114565
CPB,-0.29383712160480646,-0.29014624788402993,-0.06482660880868775,-0.2660040790060095,0.17948745698301616,-0.7967735189609667
COF,-0.1506248537438221,0.23872032023305395,-0.07858957666057083,-0.34989455706707223,-1.45580706946201,1.655388429944297
CAH,-0.25730527419663574,0.18205604507765205,-0.08987211352579606,-0.13002948088293909,-0.00017494614659434472,0.40169071608979906
KMX,-0.3023399126879448,-0.261814110306329,-0.07988095805377302,-0.27934136686930827,0.3163730974627194,-0.8968837303105139
CCL,-0.27323080840131264,0.8053630717870723,-0.08219326302705672,-0.40901752563145205,-0.14317155271914148,1.53591771603609
CARR,-0.1342373305515288,0.5787059711654648,-0.07382242663536422,-0.4231445445122707,0.15871017226734693,0.6359721294674766
CTLT,-0.30744053450206893,-0.06348914726242257,-0.1243373968209469,-0.33356379024113064,0.406815395636809,-0.6842543427216627
CAT,0.2759675628283743,-0.25237006444709537,-0.013377215228898735,0.5901852678373365,0.13548850111454014,-0.3393881402286675
CBOE,-0.2744856038157131,-0.3798646835467495,-0.06417848117655554,-0.26315071900948656,0.13915508077024644,-0.9517280442340745
CBRE,-0.2435519286106054,0.10178165527416612,-0.07545127371085437,-0.2416195708228856,0.0792676130603763,0.05077678156482138
CDW,-0.23625837433022942,-0.44597300456138494,-0.018219898194548237,-0.16516940828398222,0.1929315823872727,-1.0320085236583436
CE,-0.28198944876023724,-0.6348539217460578,-0.0541824537827263,-0.171325098389239,-0.0722843460421523,-1.1409416008616913
COR,-0.1856479336672366,0.13483581578148388,0.16980046594497877,0.002127178807107638,0.07560103340466996,0.5516461765776208
CNC,-0.19504523860393896,-0.02571296382548801,-0.07715565445775843,-0.12086912650609712,-0.039285129140795266,-0.015120340870097351
CNP,-0.274677129701547,-0.5026372797167868,-0.07859566857299885,-0.7640184585959646,0.14404385364452157,-1.7172554105455118
CF,-0.2935465840465025,-1.5037061407955528,-0.06827192128975008,-0.17097974842333089,-0.217725339051837,-2.735392028205847
CHRW,-0.3080516085256135,-0.4365289587021513,-0.06359979700900824,-0.30575972986945515,-1.053705500552882,0.11933966479572944
CRL,-0.30248573444233984,-0.313756362532114,-0.07385897518604836,-0.31090897162292674,0.11593340961743966,-0.8257283470483029
SCHW,0.16863361295013032,-0.5829116695202727,-0.07494203057132191,-0.34989455706707223,0.04015743006617537,-1.7994509696952452
CHTR,-0.20333771355696395,-0.22403792686939444,-0.04407799536701235,0.0728798836771106,-0.003841525802300685,-0.212094726069426
CVX,0.7220519347114293,-0.4270849128429177,-0.07447177255251923,1.5937627369927914,0.18070965020158497,-0.23764044615857743
CMG,-0.029462957553663353,0.4323232603473435,-0.0358119339238511,-0.21899479476355466,0.16359894514162204,0.47570380441932253
CB,0.05264120581982827,0.6731464297578014,-0.07033082176000535,1.1067999857469248,-0.06495118673073963,2.3950720044134335
CHD,-0.25061839196582986,0.007341196681829726,-0.0654040771277823,-0.2663856278187367,0.25404124331571165,-0.32053016293274134
CI,-0.0012029540287580012,0.6778684526874181,-0.07894653344128165,0.15570136322737543,-0.028285390173676258,1.4619800793633642
CINF,-0.27620771424243945,1.2303451354525863,-0.0651579835531757,-0.055628296010299734,0.16237675192305323,2.4537349536610833
CTAS,-0.09354583237920605,0.23399829730343713,-0.04330803923259965,-0.17044492498658684,0.3065955517141692,0.04119391105272463
CSCO,0.349916068965561,-0.8379009077195811,-0.05634856455327342,1.5042806022654525,0.27481852803138096,-0.8526043747239253
C,0.09113599528706823,-0.48374918799831956,-0.08510983737165169,-0.34989455706707223,-0.013619071550850898,-1.4800196941715804
CFG,-0.2829704668593918,-0.6490199905349082,-0.08260260679471917,-0.34989455706707223,1.5226778041901041,-2.97024448226232
CLX,-0.28320553954561767,-0.48374918799831956,0.05392571038808536,-0.27745041708340656,0.08048980627894506,-0.9883073494252878
CME,-0.07039037242705663,-0.08237723898088983,-0.07558650334838571,-0.03637013900956637,0.7111415070604351,-0.9174622549531102
CMS,-0.27594623698835696,-0.4554170504206186,-0.07666224829255144,-0.5268358675660398,0.16359894514162204,-1.4019849248530936
KO,0.6216332021834395,-0.0965433077697403,-0.041975241509076194,1.0720497664241517,0.307817744932738,-0.09246303774058257
CTSH,-0.2215833427058291,-0.2854242249544131,-0.07038077144594035,-0.11123182979812507,0.13182192145883376,-0.6626996299058963
CL,-0.06867134702010738,0.05928344890761476,0.5578534845488891,0.01888804481235084,0.23815273147431756,0.5258270427222592
CMCSA,0.20436600003862504,-0.1768176975732262,-0.06778216949229747,2.6760338551604668,-0.01728565120655724,2.0675359416896493
CMA,-0.3172145065291787,-1.1684425127927585,-0.07581188607760463,-0.34989455706707223,-0.2727240338874321,-2.1726529283135827
CAG,-0.29084923629470866,-0.313756362532114,-0.07711179619693746,-0.2222530867311246,1.8233373359580238,-2.4593657076556052
COP,0.1626659623348198,-0.5545795319425719,-0.06330497325177448,0.39005527414447744,0.25526343653428046,-1.2003381618615414
ED,-0.22373923310678515,-0.36569861475789905,-0.07950816283679471,-0.6344084328282189,0.21615325354007955,-1.4377278456141063
STZ,-0.176996039358195,0.10178165527416612,-0.0669927207975199,-0.2336862638879406,0.05604594190756949,0.02383442331349727
CEG,-0.10437052649005762,-1.1117782376373566,-0.06450132792588387,-0.4723012986078337,-0.019730037643694798,-2.6362585376746783
COO,-0.274328798954352,0.16788997628880165,-0.08515856877256388,-0.3317415847935139,0.1501548197373655,0.04305377822851203
CPRT,-0.15688005148552994,0.25288638902190436,-0.06342801882079274,-0.27574978700795594,0.05849032834470704,0.264984695355883
GLW,-0.23546003815101466,-0.5356914402241046,-0.08288037614540421,-0.30685566911307416,0.05604594190756949,-1.2817048294632425
CPAY,-0.2732586899951475,-0.054045101403188925,-0.05046790031162409,-0.21007116013098476,-0.011174685113713365,-0.08419588814012582
CTVA,-0.20326230519618507,-0.6112438070979737,-0.08646944357893045,-0.023065433476522613,0.03037988431762513,-1.1591400703728403
CSGP,-0.21610317614723656,0.34732684761424076,-0.08486008918563367,-0.34589899567543464,0.7196968595904166,-0.23969907307576682
COST,0.9108758670918731,0.03567333425953067,-0.05186893052441978,0.1704204424980093,0.45203654472385385,-1.173014231323076
CTRA,-0.2685059332648558,-0.8331788847899643,-0.0775698713655121,-0.2652311212154875,-0.019730037643694798,-1.7209227912523775
CCI,-0.184206254448648,-0.5829116695202727,-0.06426010627308347,-0.14858043417428804,-0.660159284173735,-0.5342983408655338
CSX,-0.1102689533361236,-0.2665361332359458,-0.05449067989349594,-0.04531670210454344,0.08171199949751384,-0.6043226946313213
CMI,-0.20427625806425762,-0.261814110306329,-0.06592672018428057,0.20148671553696398,0.11715560283600845,-0.30094757003172545
CVS,-0.08578971430800054,-0.06348914726242257,-0.07758327250076295,0.7504669242730859,0.3383725753969575,0.29332249615852085
DHR,0.35640019845790055,-0.3562545688986654,-0.08042431317394401,0.289768284649167,0.4165929413853593,-1.2761583061653676
DRI,-0.27773821147145145,0.0876155864853157,-0.030117669727260956,-0.25171095718223263,0.05849032834470704,0.11265042918788223
DVA,-0.29947632311570743,0.09233760941493253,-0.0372190494703357,-0.2757368702759205,-0.014841264769419679,0.18603688696873602
DAY,-0.30751533531767944,0.5409297877285304,-0.08713340879453063,-0.32969571842613327,0.06460129443755094,0.9079444891165254
DECK,-0.26201222856962303,0.5220416960100631,-0.044341147368508256,-0.23844890044173106,0.03160207753619391,0.9917034952433162
DE,0.04958331093356155,-0.8190128160011138,-0.038996533410033174,0.09383193451755252,-0.4132762540228417,-1.219497287805428
DAL,-0.22222073398534983,0.13483581578148388,-0.01977443353850237,-0.4253976301215204,-0.04784048167077673,0.09456078355907158
DVN,-0.2316289165271626,-0.2570920873767122,-0.05466002151166582,-0.11894495444754485,0.012046986039093457,-0.4682072202245659
DXCM,-0.1574481753398659,0.9092475762386423,-0.05510103825335115,-0.28090570184495955,0.1012670909946143,1.5386694967242256
FANG,-0.21779666282914395,0.5881500170246985,-0.06561484165501258,-0.23051385892608245,0.08660077237178895,1.0113672239256568
DLR,-0.17385857424484627,-0.36569861475789905,-0.08274880099745577,-0.1678039332421283,-1.0072621582472683,0.19917076873673245
DFS,-0.23137920454897545,-0.10126533069935711,-0.07073894724264498,-0.34989455706707223,-0.3594997524058154,-0.032285208753640604
DG,-0.2321191872880661,-0.39403075233560003,-0.056938214504311,-0.3200965972291559,-4.7251739291334935,3.7921968000168924
DLTR,-0.2520942465096383,0.3284387558957734,-0.10501539635926106,-0.2740214541630159,0.07682322662323875,0.4531116811556694
D,-0.1837223137990797,-0.5404134631537214,-0.08106147624087097,-1.752597227335131,-0.02950758339224504,-2.70125573269212
DPZ,-0.27946730684861665,-0.08709926191050667,-0.08987211352579606,-0.29496660878211683,0.17459868410874105,-0.4541686233890506
DOV,-0.2531597061112069,-0.20042781222131034,-0.05285574139289175,-0.21185295342683305,0.141599467207384,-0.5540040803585226
DOW,-0.1951675334445383,-0.6679080822533755,-0.08205803338952539,-0.020154503925288773,-0.06372899351217086,-1.1791321748648562
DHI,-0.16579354674048474,0.4370452832769603,-0.06295897908701284,-0.18631059578347295,0.14648824008165912,0.6441262983422602
DTE,-0.2573186620183101,-0.9087312516638333,-0.07574853452544775,-0.5129719871040442,0.2699297551571058,-2.4187941180959545
DUK,-0.05818734386690837,0.021507265470680197,-0.07915364189515847,-0.779872290458534,0.15748797904877812,-0.9153120365942018
DD,-0.22434279103261792,-0.3704206376875159,-0.08776326215132076,-0.008823279696429456,0.09760051133890799,-0.7106855375290722
EMN,-0.30110344185446114,-0.43180693577253454,-0.06909304417683557,-0.29774464503260106,0.09637831812033917,-1.0257264370203838
ETN,0.12613269247059616,0.16316795335918483,-0.06732774917879124,-0.022621380816403355,0.12448876214742115,-0.01423467789484227
EBAY,-0.2503801323959663,-0.14848555999552535,-0.03459974032616022,-0.13512769986081163,0.02426891822478123,-0.24058734600683748
ECL,-0.10598150344490666,0.6070381087431658,-0.06531148746604913,-0.1015123173329207,0.1257109553659899,1.0275229607662786
EIX,-0.23874569335351659,-0.10126533069935711,-0.08380261754218202,-0.5014598612643308,0.09760051133890799,-0.6466479581906185
EW,-0.15220436931773637,0.21511020558496982,-0.06394213510041641,-0.26148968957990476,0.22348641285149218,0.033506542955862584
EA,-0.2217021523471991,-0.47430514213908587,-0.06892248427364288,-0.1022030341053263,0.02549111144335001,-0.9235247617532919
ELV,0.10921223211180238,-0.18626174343245988,-0.07043437598694377,-0.38425001613476906,-0.0013971393651631247,-0.9350229717332718
LLY,2.2568876910646978,0.9942439889717452,-0.028047803473515424,-0.5120148353674493,-0.028285390173676258,-0.7801769617884959
EMR,-0.11361149950475156,0.5456518106581473,-0.07919871844100228,-0.06348941575897346,0.03771304362903781,1.0245139429920325
ENPH,-0.2877802236956602,-3.241410578894542,-0.05434814054582776,-0.317346467940307,0.16726552479732837,-6.734001067376887
ETR,-0.2572929632214873,-0.5309694172944878,-0.07153448736253659,-0.5662936715560012,0.13304411467740257,-1.5755181449634286
EOG,-0.07773140981843636,-0.011546895036637538,-0.056714052496684944,0.04993788143609479,0.14404385364452157,-0.09618240495995045
EPAM,-0.30436127367104854,-0.41291884405406726,-0.07397349397819203,-0.2736711193826586,0.1257109553659899,-0.9948319831639265
EQT,-0.2784521097862472,-1.6831430121209918,-0.08435815551258105,-0.316020780956409,0.17093210445303472,-3.659144955377761
EFX,-0.23380178181288297,0.08289356355569888,-0.0742378618281407,-0.268857447422827,0.08048980627894506,-0.023996206605632037
EQIX,-0.07327725244341336,0.07344951769646524,-0.08045720686955973,-0.012044109772978621,0.4129263617296529,-0.2852513905358474
EQR,-0.2526591252724162,-0.06348914726242257,-0.0798760854009958,-0.18058873610059675,-4.375626668622823,4.240842677868802
ESS,-0.28015956636903216,-0.054045101403188925,-0.0782131263448671,-0.2542229247513459,-13.48707711305307,13.326710425519511
EL,-0.17138649842069378,0.0026191737522129345,-0.07770753757308906,-0.5080382164812258,0.22837518572576732,-0.6374960938549625
ETSY,-0.3164668039646552,-0.19570578929169352,-0.08987211352579606,-0.27499120266044863,0.02426891822478123,-0.46407700902975774
EG,-0.2823769716277849,0.8006410488574555,-0.0588253380046358,-0.3567936071007908,0.2589300161899868,1.2091101080472824
EVRG,-0.2980239372777744,-0.11070937655859077,-0.08067162503357339,-0.4547667001449582,0.14648824008165912,-0.6053213810995979
ES,-0.2667525360809556,-0.8095687701418801,-0.09308838622965802,-0.7725038253108588,0.24181931113002392,-2.4597965268733457
EXC,-0.205973528260986,0.1726119992184184,-0.07882957807909238,-0.7115231755448486,0.31148432458844433,-0.5506395515145625
EXPE,-0.2893850051449898,0.16316795335918483,-0.058797317449111285,-0.11920808865622065,-0.08817285788354642,0.525888363641574
EXPD,-0.283876171185638,-0.9370633892415343,-0.05815406295707029,-0.2709744863309703,-0.32527834228588953,-1.5941008142995818
EXR,-0.22407804685900726,2.538345486956445,-0.07895627972146409,-0.16316785371734258,0.5437010361165122,4.514943851216578
XOM,1.5636960872210333,-0.39875277526521685,-0.07007741847526192,3.128196943113213,0.08660077237178895,0.6103171145146948
FFIV,-0.30678277772642504,-0.3798646835467495,-0.06840715092728142,-0.25862454959112785,0.0670456808746885,-0.8470239707601718
FDS,-0.2822568050142724,0.04983940304838111,-0.05490002366115839,-0.2741722111189241,0.19782035526154784,-0.14495697893059567
FICO,-0.21913791883319467,0.4323232603473435,-0.08987211352579606,-0.2949505218091352,0.14648824008165912,0.5524735641112912
FAST,-0.20793672134171162,-0.1437635370659085,-0.04777305871431973,-0.22027464587337503,0.4618140904724041,-0.8094521478502043
FRT,-0.3126549491624302,0.07344951769646524,-0.08039263727603706,-0.34989455706707223,0.25770782297141803,-0.22844103275916666
FDX,-0.1181387660277007,0.42287921448810994,-0.06891883063685948,0.08590503542685718,-0.05028486810791427,1.0311682679018326
FIS,-0.18818617734481663,-0.0965433077697403,-0.08756102683753515,0.01888804481235084,-3.3355402396207925,3.261966819400944
FITB,-0.2493323971061361,-0.3468105230394318,-0.0748092375038362,-0.34989455706707223,0.15137701295593425,-1.02036945649957
FSLR,-0.2679008983130448,1.8819842997397074,-0.07031985841308513,-0.4689611276948185,-0.1187276883477659,3.6113162000323213
FE,-0.2611740490689469,-0.15320758292514214,-0.07832155322458274,-0.15464897422963145,0.14037727398881525,-0.41858891822436683
FI,-0.019080963780830996,0.11594772406301658,-0.07656965997093178,0.16997642351906875,-0.011174685113713365,0.35555786056871447
FMC,-0.3146703620236759,-1.73036324141716,-0.051848219679032095,-0.29199187444796326,0.31270651780701303,-3.8026027327446523
F,-0.16968233058540708,-0.08709926191050667,-0.07841901602640712,-0.5808277232713889,-0.4377201183942172,-0.22604281413918503
FTNT,-0.17631692755178252,0.10650367820378294,-0.08987211352579606,-0.1494783912392994,0.13548850111454014,0.014485278079712782
FTV,-0.24654072341945826,-0.02571296382548801,-0.0791061293884116,-0.20651108480216873,0.10371147743175185,-0.19421389585384996
FOXA,-0.29051287091313516,-0.970117549748852,-0.07160392960883646,-0.263487859188084,-0.06006241385646451,-1.9247516035250247
FOX,-0.29051285999915005,-0.970117549748852,-0.07160392960883646,-0.263487859188084,-0.14928251881198537,-1.8355315094834892
BEN,-0.29765308370340926,0.31899471003653995,-0.08043040459905802,-0.46965516206332714,0.03649085041046903,0.349066086703635
FCX,-0.06628130070767059,0.5834279940950817,-0.0723568297529299,-0.3752212246521176,0.0022694402905432155,0.7832897942022434
GRMN,-0.22639228463121294,0.7298107049132031,-0.06553930676531365,-0.22722250888160817,0.5021464666851738,0.8911054121255235
IT,-0.21886016518939175,-0.020990940895871186,0.0732221390471425,-0.20823751466051166,0.3004845856213253,-0.25862167783704504
GE,0.27874681640005317,0.27649650366998846,-0.07326079723985116,0.45781237497996835,0.02671330466191879,0.6320844640181221
GEHC,-0.2102898638326634,-0.29014624788402993,-0.06259227529514858,-0.114553905497878,0.053601555470431925,-0.600750368198855
GEV,-0.18469016599425614,0.0687274947668484,-0.08987211352579606,-0.34989455706707223,-0.14928251881198537,0.031661003747070066
GEN,-0.2873620252541021,-0.13431949120667486,-0.05573698547182536,-0.2495417461282668,-0.02217442408083236,-0.2643812646785074
GNRC,-0.3118662245660588,-0.22403792686939444,-0.0780401293843148,-0.28854994848391635,0.08904515880892652,-0.5918448658498878
GD,-0.051574865910255806,0.1726119992184184,-0.06951213422468044,-0.25253489985702765,0.04137962328474415,0.03337220698064036
GIS,-0.2001566070553528,-0.2570920873767122,-0.058725438632765796,-0.10066698710964452,0.10982244352459578,-0.5832424369650777
GM,-0.15755277497268697,0.12539176992225023,-0.07229713500509749,-0.6133576792935659,-0.09795040363209667,-0.17936809584937924
GPC,-0.26737795835685985,-0.2193159039397776,-0.05309208868731591,-0.23216731009045438,0.11837779605457721,-0.5748910443550428
GILD,-0.043301832402618805,0.016785242541063373,-0.08695919403626953,0.8192436891128586,0.26137440262712436,0.5477824099342103
GPN,-0.24405192009420287,0.03095131132991385,-0.08266717590092784,-0.08211382770109002,-0.0661733799493084,0.20734691910132108
GL,-0.31482740335471326,0.10650367820378294,-0.06241318739679626,-0.17471344180810486,-0.09061724432068399,0.38132537487806195
GS,0.1927892595971958,0.3378828017550071,-0.08019405730463389,-0.34989455706707223,-0.0661733799493084,0.11906110949042066
HAL,-0.22383753900822123,-0.12959746827705804,-0.05470875291257802,-0.09095404247428868,-0.05395144776362061,-0.1270687451691409
