Ticker,dividendYield,dividendPayoutRatio,freeCashflow,netProfitMargin,returnOnEquity,Score
AXON,-1.1574072581238892,0.0,-0.32368458162468094,0.0,-0.07002990535937254,-2.708529003231832
BKR,0.39707651940043426,0.0,-0.1038147290283919,0.0,-0.07502730930463325,0.6153110004678435
BALL,-0.45138673765467463,0.0,-0.24210820894332288,0.0,-0.07532091672610024,-1.2202026009787723
BAC,0.353724444110265,0.0,-0.34989455706707223,0.0,-0.07924379498684606,0.2783105361666117
BK,0.589064493736754,0.0,-0.34989455706707223,0.0,-0.07991507003441156,0.7483193603720242
BBWI,-0.1726944269431425,0.0,-0.28272955030257524,0.0,-0.08987211352579606,-0.7179905177146563
BAX,0.880143067437174,0.0,-0.14229811967766912,0.0,-0.09038744809044254,1.5276005671062363
BDX,-0.16030810202263002,0.0,0.16519066483609354,0.0,-0.0833274863832881,-0.2387530255924546
BRK.B,-1.1574072581238892,0.0,-0.34989455706707223,0.0,-0.08987211352579606,-2.754581186840647
BBY,2.019685083987577,0.0,-0.274523051116962,0.0,-0.038165660587910176,3.7266814562702812
BIO,-1.1574072581238892,0.0,-0.333999080532101,0.0,-0.09404717629894849,-2.742860773078828
TECH,-0.9220670846341511,0.0,-0.32455761040729914,0.0,-0.07720316757364783,-2.245894947249249
BIIB,-1.1574072581238892,0.0,-0.2314940317483261,0.0,-0.08006491909221655,-2.6263734670883214
BLK,0.39707651940043426,0.0,0.2500843115441646,0.0,-0.07138951266310783,0.9728478376819252
BX,0.49616718069615917,0.0,-0.34989455706707223,0.0,-0.0647827517661518,0.5776570525590944
BA,-1.1574072581238892,0.0,0.05339151581989095,0.0,-0.08987211352579606,-2.3512951139536837
BKNG,-0.5752499868598,0.0,0.4408401595783168,0.0,-0.08987211352579606,-0.7995319276670793
BWA,-0.42042092535339326,0.0,-0.25773180468852197,0.0,-0.07657087764681209,-1.1751445330421206
BXP,2.6823534672349973,0.0,-0.21672816932046338,0.0,-0.08557644053538596,5.062402324614146
BSX,-1.1574072581238892,0.0,-0.13251281102985377,0.0,-0.07860541314758226,-2.5259327404252145
BMY,2.2178662827157773,0.0,1.803826051273309,0.0,-0.12073492800851278,6.118823688696351
AVGO,-0.22223975759100495,0.0,2.1287640103604426,0.0,-0.05972077749639741,1.6245637176820353
BR,-0.18508068993203036,0.0,-0.2386693690172753,0.0,-0.0499489108919092,-0.6587796597732453
BRO,-0.7982038354290257,0.0,-0.25790119575655174,0.0,-0.06861669473291884,-1.922925561347522
BF.B,-1.1574072581238892,0.0,-0.34989455706707223,0.0,-0.08987211352579606,-2.754581186840647
BLDR,-1.1574072581238892,0.0,-0.1858322556834264,0.0,-0.05272903731395,-2.553375809245155
BG,0.47758775524701486,0.0,-0.13165762906180475,0.0,-0.06873852323519933,0.7547793581970256
CDNS,-1.1574072581238892,0.0,-0.20877183287957504,0.0,-0.05067622705052373,-2.5742625761778775
CZR,-1.1574072581238892,0.0,-0.2771708380392254,0.0,-0.06551494106485754,-2.6575002953518614
CPT,1.2393466139952867,0.0,-0.25370719854293067,0.0,-0.07883932435927482,2.146146705088368
CPB,0.8182115666978604,0.0,-0.2660040790060095,0.0,-0.06482660880868775,1.3055924455810237
COF,-0.11076274040895516,0.0,-0.34989455706707223,0.0,-0.07858957666057083,-0.6500096145455534
CAH,0.10599782183676489,0.0,-0.13002948088293909,0.0,-0.08987211352579606,-0.007905950735205378
KMX,-1.1574072581238892,0.0,-0.27934136686930827,0.0,-0.07988095805377302,-2.6740368411708597
CCL,-1.1574072581238892,0.0,-0.40901752563145205,0.0,-0.08219326302705672,-2.8060253049062873
CARR,-0.4328072502739058,0.0,-0.4231445445122707,0.0,-0.07382242663536422,-1.3625814716954465
CTLT,-1.1574072581238892,0.0,-0.33356379024113064,0.0,-0.1243373968209469,-2.772715703309856
CAT,-0.253205538926474,0.0,0.5901852678373365,0.0,-0.013377215228898735,0.07039697475548973
CBOE,-0.414227762893137,0.0,-0.26315071900948656,0.0,-0.06417848117655554,-1.1557847259723162
CBRE,-0.09218331495981104,0.0,-0.2416195708228856,0.0,-0.07545127371085437,-0.5014374744533621
CDW,-0.46996622503544344,0.0,-0.16516940828398222,0.0,-0.018219898194548237,-1.1233217565494173
CE,-0.05502434019827344,0.0,-0.171325098389239,0.0,-0.0541824537827263,-0.3355562325685122
COR,-0.5876363117803126,0.0,0.002127178807107638,0.0,0.16980046594497877,-1.003344978808539
CNC,-1.1574072581238892,0.0,-0.12086912650609712,0.0,-0.07715565445775843,-2.512839297211634
CNP,0.489974018235903,0.0,-0.7640184585959646,0.0,-0.07859566857299885,0.13733390930284248
CF,0.46520118260000387,0.0,-0.17097974842333089,0.0,-0.06827192128975008,0.6911506954869268
CHRW,0.6386099172820534,0.0,-0.30575972986945515,0.0,-0.06359979700900824,0.9078603076856434
CRL,-1.1574072581238892,0.0,-0.31090897162292674,0.0,-0.07385897518604836,-2.6995824630567538
SCHW,-0.3708756256713432,0.0,-0.34989455706707223,0.0,-0.07494203057132191,-1.1665878389810806
CHTR,-1.1574072581238892,0.0,0.0728798836771106,0.0,-0.04407799536701235,-2.2860126279376805
CVX,1.3260508884388744,0.0,1.5937627369927914,0.0,-0.07447177255251923,4.171392741318021
CMG,-1.1574072581238892,0.0,-0.21899479476355466,0.0,-0.0358119339238511,-2.569621244935184
CB,-0.3337165889781809,0.0,1.1067999857469248,0.0,-0.07033082176000535,0.36903598603055765
CHD,-0.49473887487646856,0.0,-0.2663856278187367,0.0,-0.0654040771277823,-1.3212674546994563
CI,-0.13553545218160487,0.0,0.15570136322737543,0.0,-0.07894653344128165,-0.19431607457711597
CINF,0.5147466061453033,0.0,-0.055628296010299734,0.0,-0.0651579835531757,0.9087069327271312
CTAS,-0.6743405862239004,0.0,-0.17044492498658684,0.0,-0.04330803923259965,-1.5624341366669874
CSCO,0.898722678681192,0.0,1.5042806022654525,0.0,-0.05634856455327342,3.2453773950745632
C,0.8925293923576865,0.0,-0.34989455706707223,0.0,-0.08510983737165169,1.350054390276649
CFG,1.6419021739119442,0.0,-0.34989455706707223,0.0,-0.08260260679471917,2.851307183962097
CLX,1.03497225280683,0.0,-0.27745041708340656,0.0,0.05392571038808536,1.8464197989183386
CME,1.3570165768769067,0.0,-0.03637013900956637,0.0,-0.07558650334838571,2.6020765113958615
CMS,0.8615637039196542,0.0,-0.5268358675660398,0.0,-0.07666224829255144,1.1196292919807171
KO,0.7500867796350417,0.0,1.0720497664241517,0.0,-0.041975241509076194,2.530248084185159
CTSH,-0.07360382757904213,0.0,-0.11123182979812507,0.0,-0.07038077144594035,-0.3288202564021497
CL,0.15554318345043974,0.0,0.01888804481235084,0.0,0.5578534845488891,0.8878278962621193
CMCSA,0.799632203180341,0.0,2.6760338551604668,0.0,-0.06778216949229747,4.207516092028851
CMA,2.050650772425609,0.0,-0.34989455706707223,0.0,-0.07581188607760463,3.675595101706541
CAG,1.6666748237529696,0.0,-0.2222530867311246,0.0,-0.07711179619693746,3.033984764577877
COP,0.49616718069615917,0.0,0.39005527414447744,0.0,-0.06330497325177448,1.3190846622850212
ED,0.9606543032837548,0.0,-0.6344084328282189,0.0,-0.07950816283679471,1.207392010902496
STZ,-0.17888752747177414,0.0,-0.2336862638879406,0.0,-0.0669927207975199,-0.6584540396290088
CEG,-0.7486585109743257,0.0,-0.4723012986078337,0.0,-0.06450132792588387,-2.0341196484823687
COO,-1.145020933203377,0.0,-0.3317415847935139,0.0,-0.08515856877256388,-2.706942019972832
CPRT,-1.1574072581238892,0.0,-0.27574978700795594,0.0,-0.06342801882079274,-2.653992322076527
GLW,0.8058252417773479,0.0,-0.30685566911307416,0.0,-0.08288037614540421,1.2219144382962175
CPAY,-1.1574072581238892,0.0,-0.21007116013098476,0.0,-0.05046790031162409,-2.5753535766903872
CTVA,-0.457579900114931,0.0,-0.023065433476522613,0.0,-0.08646944357893045,-1.024694677285315
CSGP,-1.1574072581238892,0.0,-0.34589899567543464,0.0,-0.08486008918563367,-2.7455736011088465
COST,-0.7982038354290257,0.0,0.1704204424980093,0.0,-0.05186893052441978,-1.4778561588844619
CTRA,0.6881551550324789,0.0,-0.2652311212154875,0.0,-0.0775698713655121,1.0335093174839582
CCI,2.6080355177119223,0.0,-0.14858043417428804,0.0,-0.06426010627308347,5.0032304949764725
CSX,-0.2717850263072428,0.0,-0.04531670210454344,0.0,-0.05449067989349594,-0.6433774346125251
CMI,0.2979859200363339,0.0,0.20148671553696398,0.0,-0.06592672018428057,0.7315318354253512
CVS,1.6976406360542509,0.0,0.7504669242730859,0.0,-0.07758327250076295,4.068164923880825
DHR,-0.9034875972533823,0.0,0.289768284649167,0.0,-0.08042431317394401,-1.5976312230315417
DRI,0.9482679783632423,0.0,-0.25171095718223263,0.0,-0.030117669727260956,1.614707329816991
DVA,-1.1574072581238892,0.0,-0.2757368702759205,0.0,-0.0372190494703357,-2.6277704359940346
DAY,-1.1574072581238892,0.0,-0.32969571842613327,0.0,-0.08713340879453063,-2.7316436434684426
DECK,-1.1574072581238892,0.0,-0.23844890044173106,0.0,-0.044341147368508256,-2.5976045640580177
DE,-0.24081921400596146,0.0,0.09383193451755252,0.0,-0.038996533410033174,-0.4268030269044036
DAL,-0.686726911144413,0.0,-0.4253976301215204,0.0,-0.01977443353850237,-1.8186258859488487
DVN,1.400368961825199,0.0,-0.11894495444754485,0.0,-0.05466002151166582,2.6271329476911873
DXCM,-1.1574072581238892,0.0,-0.28090570184495955,0.0,-0.05510103825335115,-2.6508212563460893
FANG,1.7409927732760446,0.0,-0.23051385892608245,0.0,-0.06561484165501258,3.1858568459709944
DLR,0.9420748159029859,0.0,-0.1678039332421283,0.0,-0.08274880099745577,1.6335968975663877
DFS,0.2236679705132587,0.0,-0.34989455706707223,0.0,-0.07073894724264498,0.0267024367168002
DG,-0.12934228972134865,0.0,-0.3200965972291559,0.0,-0.056938214504311,-0.6357193911761642
DLTR,-1.1574072581238892,0.0,-0.2740214541630159,0.0,-0.10501539635926106,-2.6938513667700557
D,1.9329808095439889,0.0,-1.752597227335131,0.0,-0.08106147624087097,2.032302915511976
DPZ,-0.42661411877946187,0.0,-0.29496660878211683,0.0,-0.08987211352579606,-1.2380669598668366
DOV,-0.46996622503544344,0.0,-0.21185295342683305,0.0,-0.05285574139289175,-1.2046411448906118
DOW,1.771958585577326,0.0,-0.020154503925288773,0.0,-0.08205803338952539,3.441704633839838
DHI,-0.6681473618320195,0.0,-0.18631059578347295,0.0,-0.06295897908701284,-1.5855642985345249
DTE,1.0101996029658051,0.0,-0.5129719871040442,0.0,-0.07574853452544775,1.4316786843021183
DUK,1.288891913677337,0.0,-0.779872290458534,0.0,-0.07915364189515847,1.7187578950009814
DD,0.019293609324801776,0.0,-0.008823279696429456,0.0,-0.08776326215132076,-0.05799932319814666
EMN,0.8429842165388858,0.0,-0.29774464503260106,0.0,-0.06909304417683557,1.3191307438683348
ETN,-0.45138673765467463,0.0,-0.022621380816403355,0.0,-0.06732774917879124,-0.9927226053045438
EBAY,0.14315685852992727,0.0,-0.13512769986081163,0.0,-0.03459974032616022,0.11658627687288267
ECL,-0.550477337018775,0.0,-0.1015123173329207,0.0,-0.06531148746604913,-1.2677784788365198
EIX,1.3755963739157984,0.0,-0.5014598612643308,0.0,-0.08380261754218202,2.1659302690250835
EW,-1.1574072581238892,0.0,-0.26148968957990476,0.0,-0.06394213510041641,-2.6402463409281
EA,-0.7920106853550943,0.0,-0.1022030341053263,0.0,-0.06892248427364288,-1.755146889089158
ELV,-0.42042092535339326,0.0,-0.38425001613476906,0.0,-0.07043437598694377,-1.2955262428284993
LLY,-0.736272210826463,0.0,-0.5120148353674493,0.0,-0.028047803473515424,-2.0126070604938904
EMR,-0.005479040516223366,0.0,-0.06348941575897346,0.0,-0.07919871844100228,-0.15364621523242247
ENPH,-1.1574072581238892,0.0,-0.317346467940307,0.0,-0.05434814054582776,-2.6865091247339135
ETR,1.3198577259786184,0.0,-0.5662936715560012,0.0,-0.07153448736253659,2.001887293038699
EOG,0.5766781688162415,0.0,0.04993788143609479,0.0,-0.056714052496684944,1.1465801665718927
EPAM,-1.1574072581238892,0.0,-0.2736711193826586,0.0,-0.07397349397819203,-2.6624591296086293
EQT,-0.2098534017046802,0.0,-0.316020780956409,0.0,-0.08435815551258105,-0.8200857398783504
EFX,-0.7672380231277444,0.0,-0.268857447422827,0.0,-0.0742378618281407,-1.8775713555064566
EQIX,0.16173640784232055,0.0,-0.012044109772978621,0.0,-0.08045720686955973,0.23097149904210276
EQR,1.332244050899131,0.0,-0.18058873610059675,0.0,-0.0798760854009958,2.4040232802966695
ESS,1.1216765272504177,0.0,-0.2542229247513459,0.0,-0.0782131263448671,1.9109170034046223
EL,0.05645258408633938,0.0,-0.5080382164812258,0.0,-0.07770753757308906,-0.47284058588163613
ETSY,-1.1574072581238892,0.0,-0.27499120266044863,0.0,-0.08987211352579606,-2.6796778324340234
EG,0.10599782183676489,0.0,-0.3567936071007908,0.0,-0.0588253380046358,-0.2036233014318968
EVRG,1.7286064483555323,0.0,-0.4547667001449582,0.0,-0.08067162503357339,2.921774571532533
ES,1.7471859357363007,0.0,-0.7725038253108588,0.0,-0.09308838622965802,2.6287796599320847
EXC,1.2826987512170807,0.0,-0.7115231755448486,0.0,-0.07882957807909238,1.7750447488102203
EXPE,-1.1574072581238892,0.0,-0.11920808865622065,0.0,-0.058797317449111285,-2.4928199223531102
EXPD,-0.389455113052112,0.0,-0.2709744863309703,0.0,-0.05815406295707029,-1.1080387753922647
EXR,1.4870731124055376,0.0,-0.16316785371734258,0.0,-0.07895627972146409,2.7320220913722686
XOM,0.8120184042376044,0.0,3.128196943113213,0.0,-0.07007741847526192,4.68215633311316
FFIV,-1.1574072581238892,0.0,-0.25862454959112785,0.0,-0.06840715092728142,-2.641846216766188
FDS,-0.618602124081594,0.0,-0.2741722111189241,0.0,-0.05490002366115839,-1.5662764829432705
FICO,-1.1574072581238892,0.0,-0.2949505218091352,0.0,-0.08987211352579606,-2.6996371515827096
FAST,0.2979859200363339,0.0,-0.22027464587337503,0.0,-0.04777305871431973,0.327924135484973
FRT,1.4808800738085304,0.0,-0.34989455706707223,0.0,-0.08039263727603706,2.5314729532739513
FDX,0.05645258408633938,0.0,0.08590503542685718,0.0,-0.06891883063685948,0.12989137296267644
FIS,0.23605429543377118,0.0,0.01888804481235084,0.0,-0.08756102683753515,0.4034356088423581
FITB,1.059744902647855,0.0,-0.34989455706707223,0.0,-0.0748092375038362,1.6947860107248014
FSLR,-1.1574072581238892,0.0,-0.4689611276948185,0.0,-0.07031985841308513,-2.854095502355682
FE,1.4746867874850254,0.0,-0.15464897422963145,0.0,-0.07832155322458274,2.7164030475158363
FI,-1.1574072581238892,0.0,0.16997642351906875,0.0,-0.07656965997093178,-2.2214077526996414
FMC,1.0907107149491364,0.0,-0.29199187444796326,0.0,-0.051848219679032095,1.8375813357712774
F,1.8710489991465524,0.0,-0.5808277232713889,0.0,-0.07841901602640712,3.082851258995309
FTNT,-1.1574072581238892,0.0,-0.1494783912392994,0.0,-0.08987211352579606,-2.554165021012874
FTV,-0.9034875972533823,0.0,-0.20651108480216873,0.0,-0.0791061293884116,-2.092592408697345
FOXA,-0.17888752747177414,0.0,-0.263487859188084,0.0,-0.07160392960883646,-0.6928668437404687
FOX,-0.1045696398803235,0.0,-0.263487859188084,0.0,-0.07160392960883646,-0.5442310685575674
BEN,2.0072987590670643,0.0,-0.46965516206332714,0.0,-0.08043040459905802,3.4645119514717435
FCX,-0.46996622503544344,0.0,-0.3752212246521176,0.0,-0.0723568297529299,-1.3875105044759346
GRMN,-0.06741066511878589,0.0,-0.22722250888160817,0.0,-0.06553930676531365,-0.4275831458844936
IT,-1.1574072581238892,0.0,-0.20823751466051166,0.0,0.0732221390471425,-2.4498298918611474
GE,-0.7238858982922755,0.0,0.45781237497996835,0.0,-0.07326079723985116,-1.0632202188444337
GEHC,-1.0645098212200452,0.0,-0.114553905497878,0.0,-0.06259227529514858,-2.306165823233117
GEV,-1.1574072581238892,0.0,-0.34989455706707223,0.0,-0.08987211352579606,-2.754581186840647
GEN,0.08122523392736453,0.0,-0.2495417461282668,0.0,-0.05573698547182536,-0.14282826374536312
GNRC,-1.1574072581238892,0.0,-0.28854994848391635,0.0,-0.0780401293843148,-2.68140459411601
GD,0.019293609324801776,0.0,-0.25253489985702765,0.0,-0.06951213422468044,-0.2834598154321045
GIS,0.8925293923576865,0.0,-0.10066698710964452,0.0,-0.058725438632765796,1.6256663589729625
GM,-0.507125199796981,0.0,-0.6133576792935659,0.0,-0.07229713500509749,-1.6999052138926256
GPC,0.46520118260000387,0.0,-0.23216731009045438,0.0,-0.05309208868731591,0.6451429664222375
GILD,1.6604818470875868,0.0,0.8192436891128586,0.0,-0.08695919403626953,4.053248189251763
GPN,-0.5876363117803126,0.0,-0.08211382770109002,0.0,-0.08266717590092784,-1.340053627162643
GL,-0.4637730625751872,0.0,-0.17471344180810486,0.0,-0.06241318739679626,-1.1646727543552755
GS,0.2979859200363339,0.0,-0.34989455706707223,0.0,-0.08019405730463389,0.16588322570096167
HAL,-0.0488311777380172,0.0,-0.09095404247428868,0.0,-0.05470875291257802,-0.2433251508629011
HIG,-0.03025169035724829,0.0,0.32795560089698955,0.0,-0.06762135586928723,0.19983086431320574
HAS,1.7286064483555323,0.0,-0.22403253076475782,0.0,-0.18036023359463055,3.0528201323516764
HCA,-0.6495679363828752,0.0,0.14805405160115598,0.0,0.9402353863716425,-0.21084643479295206
DOC,2.5770699531371393,0.0,-0.2686725630125904,0.0,-0.08680934510029303,4.798657998161395
HSIC,-1.1574072581238892,0.0,-0.29093604948818846,0.0,-0.07970674329551192,-2.685457309031479
HSY,0.4837809177072713,0.0,-0.2562869663247882,0.0,-0.0231490793968169,0.6881257896929375
HES,-0.46996622503544344,0.0,-0.37257343772985424,0.0,-0.059787783172651675,-1.3722936709733928
HPE,0.644803017810685,0.0,-0.11958634513372894,0.0,-0.0786602364609225,1.0913594540267186
HLT,-0.9778055467764576,0.0,-0.1519682892160626,0.0,-0.08987211352579606,-2.1974514962947738
HOLX,-1.1574072581238892,0.0,-0.25294933834076566,0.0,-0.07866876445608213,-2.646432619044626
HD,0.4590080820713722,0.0,1.5868225280324202,0.0,1.5706138240066085,4.075452516181773
HON,0.14315685852992727,0.0,0.23903270846095986,0.0,-0.0494274849021487,0.47591894061866574
HRL,0.7686662670158103,0.0,-0.2518351144272542,0.0,-0.07736398119665808,1.2081334384077085
HST,1.5304252496273316,0.0,-0.20285187734411303,0.0,-0.07708742988733885,2.7809111920232112
HWM,-1.0149645215379952,0.0,-0.27848650908260436,0.0,-0.06316852411093529,-2.37158407626953
HPQ,1.0287790903465737,0.0,0.05128644215048458,0.0,-0.08987211352579606,2.0189725093178357
HUBB,-0.389455113052112,0.0,-0.27863781335766663,0.0,-0.05701618474577051,-1.114564224207661
HUM,-0.5442841745585186,0.0,-1.247297297239191,0.0,-0.0751357378899479,-2.411001384246176
HBAN,1.5428115745478441,0.0,-0.34989455706707223,0.0,-0.07845678286211408,2.657271809166502
HII,0.09980465937650865,0.0,-0.2991754383448125,0.0,-0.06753120277759966,-0.1670973223693949
IBM,1.288891913677337,0.0,1.1009452538140359,0.0,-0.045721460644491146,3.6330076205242183
IEX,-0.389455113052112,0.0,-0.2752581849437921,0.0,-0.06933791946641935,-1.1235063305144355
IDXX,-1.1574072581238892,0.0,-0.25344399697189746,0.0,-0.002260364395803947,-2.5705188776154797
ITW,0.2236679705132587,0.0,0.0023599157519972064,0.0,0.031996592160447236,0.4816924489389619
ILMN,-1.1574072581238892,0.0,-0.25778113919503814,0.0,-0.11516492888424874,-2.6877605843270653
INCY,-1.1574072581238892,0.0,-0.22122548238896184,0.0,-0.07144555255587183,-2.607485551192612
IR,-1.101668793504318,0.0,-0.2043681871690705,0.0,-0.07943993887551765,-2.487145713053224
PODD,-1.1574072581238892,0.0,-0.3431862793346437,0.0,-0.0457933431156917,-2.7037941386981137
INTC,-0.18508068993203036,0.0,-2.3017090284364747,0.0,-0.08524994014927424,-2.7571203484498095
ICE,-0.35229620022219893,0.0,0.6748322672737106,0.0,-0.07733474174696825,-0.10709487491765551
IFF,-0.16650126448288624,0.0,-0.08972060402873139,0.0,-0.10875918623434054,-0.5314823192288444
IP,1.6604818470875868,0.0,-0.24625256851981933,0.0,-0.0871492467434841,2.9875618789118703
IPG,1.4127552867457116,0.0,-0.27263341910717737,0.0,-0.05451382730892924,2.4983633270753165
INTU,-0.8229764852700507,0.0,0.18642230314101135,0.0,-0.06926360286174323,-1.5287942702608335
ISRG,-1.1574072581238892,0.0,-0.2802462201556606,0.0,-0.07060371760511365,-2.6656644540085526
IVZ,2.019685083987577,0.0,-0.25505441201017204,0.0,-0.09076633479344912,3.6935494211715323
INVH,0.799632203180341,0.0,-0.22623400838792831,0.0,-0.08339083683898844,1.2896395611337652
IQV,-1.1574072581238892,0.0,-0.12933874726994413,0.0,-0.06293826824162516,-2.507091531759348
IRM,0.8120184042376044,0.0,-0.4057836062068265,0.0,-0.03215829714045918,1.186094905127923
JBHT,-0.5133183622572374,0.0,-0.36473929029010665,0.0,-0.06973995352394496,-1.4611159683285262
JBL,-0.9839987092367137,0.0,-0.18206427485872514,0.0,-0.020914744664992695,-2.1709764379971452
JKHY,-0.35229620022219893,0.0,-0.30729240453711854,0.0,-0.0620781590155249,-1.0739629639970412
J,-0.6309884490021064,0.0,-0.23707147495718636,0.0,-0.07817170416677773,-1.5772200771281768
JNJ,0.8305978916183728,0.0,2.846988740317787,0.0,-0.060346974779834105,4.447837548774699
JCI,0.1679295083709522,0.0,-0.11647806071584091,0.0,-0.07641737495222369,0.14296358107383977
JPM,0.23605429543377118,0.0,-0.34989455706707223,0.0,-0.07069508898182401,0.05151894481864612
JNPR,0.41565600678120296,0.0,-0.24309825035092875,0.0,-0.0837514492057387,0.5044623140057385
K,1.0969038774093927,0.0,-0.30685566911307416,0.0,-0.06395797280571287,1.8229941128999982
KVUE,1.2641193876995611,0.0,-0.07455750577915699,0.0,-0.07811566378669972,2.3755656058332653
KDP,0.4218491692414592,0.0,-0.29781042858476997,0.0,-0.0792547595520513,0.4666331503460971
KEY,2.13735535652732,0.0,-0.34989455706707223,0.0,-0.08251245370303162,3.842303702284536
