Ticker,revenueGrowth,pegRatio,priceToSalesTrailing12Months,ebitdaMargins,freeCashflow,returnOnCapitalEmployed,Score
CSCO,-0.6858398853864903,0.20594402129332406,-0.6564677368880341,0.22505121678906506,0.43548450373528486,0.0,-0.2606203346539208
CCEP,-0.1988601170378948,0.017655477863804624,-0.9236113995474748,-0.5397262224656635,-0.32436687475337805,0.0,-0.3558574096111609
CTSH,-0.32973592978157984,0.043960494960575705,-0.9448957576564622,-0.43481267243461197,-0.3167550371965142,0.0,-0.5101043064983994
CMCSA,-0.25973258808146926,-0.12494540429237547,-1.0284863995057323,0.25585541187319244,0.9810941267557527,0.0,1.8709161662641143
CEG,-0.8623700514128562,-0.12771435346045665,-0.7661294168447819,-0.24682263461950119,-0.4848817108581717,0.0,-1.562600677998147
CPRT,0.017237155166794402,-0.0391079800818593,0.8347145229599386,0.8836491274404574,-0.3933603979169386,0.0,-0.27084350302097177
CSGP,0.07810962621036885,0.7098927698840966,1.0914973362651252,-0.7803576231057126,-0.4260243424817901,0.0,-2.851552819315987
COST,-0.12276952823342677,0.40669283597920863,-1.002992147792723,-1.1352915922193272,-0.18560780997040754,0.0,-0.9701391468430738
CRWD,0.6959652073026493,0.13118239375513252,3.296454364608199,-1.1870890519662338,-0.3665875142741087,0.0,-3.5893829099983754
CSX,-0.317561435572865,-0.012802962985088212,-0.499262383120098,1.2017129910659499,-0.28606262999953297,0.0,0.7925928360258732
DDOG,0.5224786648284623,0.4703786668450755,1.6922480849787276,-1.2472732650315594,-0.38981249038513255,0.0,-2.7547551775835704
DXCM,0.4403008289196367,0.009348630359561115,1.025889468653265,-0.19280974665658768,-0.39576117362939595,0.0,-0.7432073614595363
FANG,0.2333344273714836,-0.007265064648925872,-0.5350069709196935,2.6743012074335275,-0.37229695507455435,0.0,3.3109451426705596
DLTR,0.06593513200165395,-0.018340861321250523,-1.0988106908417776,-0.9155479307751305,-0.3925556252144504,0.0,-0.05908173982324494
DASH,0.41899546405438565,2.336650406131782,-0.36895173048334123,-1.4961859304459373,-0.32615879944212867,0.0,-2.9520524774277357
EA,-0.4514808718687287,-0.07648879385095506,-0.4928897751634675,0.03410740479498838,-0.31255091162476456,0.0,-0.612026681552811
EXC,-0.034504445220243866,0.24747825881454155,-0.950483066104538,0.25511695514172344,-0.5962718501826221,0.0,0.29284102180861016
FAST,-0.23842722321621818,0.41776863265153336,-0.38841708169838596,-0.15441010211402864,-0.3675292165085113,0.0,-1.0281453160081238
FTNT,-0.07711517495074596,0.0481139187126975,0.19547051467909005,-0.002604444140889156,-0.334563984530939,0.0,-0.7349832119651076
GEHC,-0.3327795533337586,-0.04464587841802163,-0.920950420518739,-0.41788086177331063,-0.3183019127573112,0.0,-0.4361455822613784
GILD,-0.13494402244214165,0.1907148008688776,-0.7304759465099173,1.0636215822812836,0.11650716698213502,0.0,1.4500018500201748
GFS,-0.7801922155040307,0.2876280217517184,-0.5415753151287132,0.4783418756828651,-0.39116573792698567,0.0,-1.2192609998751873
HON,-0.21407823479878843,0.0716499866413874,-0.6381117498618538,-0.09491153557448982,-0.1536595201114848,0.0,-0.11026576206308504
IDXX,-0.08015879850292469,0.29039697091979966,0.747392411824082,0.37485259769917945,-0.38297403571766253,0.0,-1.206228417768214
ILMN,-0.3266923062294011,0.6572827356905544,-0.5881435512884641,-0.9649718059729137,-0.3849935620364565,0.0,-2.072489164870263
INTC,-0.034504445220243866,-0.1734020147337959,-0.8323965771062187,-0.3672438287583069,-1.336718442999905,0.0,-0.7671725703586851
INTU,0.9516295856856619,0.10903080041048317,0.7827746043582768,0.058212636892687165,-0.17815677953248593,0.0,0.8915096239627651
ISRG,0.053760637792939096,0.4219220564036551,1.9460910675416465,0.2641894235569116,-0.3954540957057816,0.0,-2.391756520508294
KDP,-0.19277286993353737,0.07580341039350913,-0.7319598900848728,0.08210709234046067,-0.4036326103512348,0.0,-0.05091477818648521
KLAC,-0.38756477727297556,0.4662252430929537,0.4902638329317345,0.765021433714752,-0.27581209559129205,0.0,-1.2424092924471795
KHC,-0.3327795533337586,0.13118239375513252,-0.9655613270846548,-0.08916206970400187,-0.2673776379138529,0.0,-0.18771988095584963
LRCX,-0.35712854175118836,0.12841344458705137,0.14212514129075796,0.26825093557999,-0.19947842181922637,0.0,-0.9160231556194224
LIN,-0.32973592978157984,0.13533581750725426,-0.19157592714299929,0.6015059091099835,-0.23277210588554959,0.0,-0.2344979467029808
LULU,0.17854920343226666,0.017655477863804624,-0.5141030372817232,0.0482963234210677,-0.33683009692581717,0.0,0.5650121927777025
MAR,-0.1379876459943204,0.2488627333985821,0.5168986500615924,2.108643034646967,-0.27609219654650824,0.0,0.7908141626516434
MRVL,-0.27799432939454155,0.106261851242402,0.6242488212080565,-0.4495817543170787,-0.33800002811603075,0.0,-2.0740811136726514
MELI,0.7994484080767258,-0.11940750595621313,-0.3017789772190736,-0.4123424362872946,-0.19805171050920578,0.0,1.4096891525322381
META,0.5346531590371771,-0.16647964181359298,0.14448688490134803,1.1598319450097905,1.724389343150955,0.0,3.9755203631473446
MCHP,-1.531967232892175,-1.0470054772634043,-0.13716905340208269,1.0080789811991322,-0.42788481672349626,0.0,-1.299565770643227
MU,1.4599147188995083,-7.783858803204885,0.010949580735259812,-0.314918894642803,-0.6147271155722211,0.0,9.76309265005362
MSFT,0.2211599331627688,0.03011574912016992,0.9370013687081276,1.4209289882526754,3.3396229617920965,0.0,4.235754698542012
MRNA,-3.0659535031902503,-0.2232430997592569,0.39087746650898836,-6.037694512497629,-0.5476372594997581,0.0,-12.88487314512762
MDLZ,-0.25364534097711183,0.09518605457007732,-0.8012429989128363,-0.14095953472559958,-0.2085045888437736,0.0,-0.15069786118083783
MDB,0.5194350412762835,-0.2744686593687585,1.4244261290274443,-2.030723110210571,-0.4131801762469011,0.0,-2.5549906735635908
MNST,0.06289150844947522,0.037038122040372816,0.03576155461966029,0.16913949283499843,-0.3681141036878971,0.0,-0.14599127061398134
NFLX,0.15420021501483688,-0.10833170928388848,0.024927895522505208,-0.12787835394363292,0.7678563120796744,0.0,1.0317822019270986
NVDA,7.778477213222535,-0.13602120096470013,4.9115007246957285,1.615301507597871,0.7892053371361689,0.0,13.18598174744808
NXPI,-0.29016882360325646,-0.012802962985088212,-0.3879114406897327,0.5367325988844724,-0.2954510776548469,0.0,0.06165827769793353
ORLY,-0.07711517495074596,0.028731274536129305,-0.6262450749104851,-0.17297696147262065,-0.3400596954423765,0.0,-0.06975320644213329
ODFL,-0.25973258808146926,0.1256444954189702,-0.12344714849525919,0.4022808323415783,-0.3854693768687937,0.0,-0.5048510676138649
ON,-0.44843724831654996,0.010733104943601732,-0.601028999844861,0.6591582810739409,-0.42745138607842825,0.0,-0.07487170673632793
PCAR,-0.1988601170378948,-0.014187437569128797,-0.9781109713958064,-0.4090193809956851,-0.4255246873098926,0.0,-0.23996589341643215
PANW,0.2911632748628794,0.2156353433816081,1.0098090637463595,-0.6883669603815462,-0.28973071354447355,0.0,-1.6212155313282286
PAYX,-0.1684238815161076,0.21009744504544578,0.1920668640991882,0.978118842159074,-0.33391154220795893,0.0,-0.09480477222573414
PYPL,-0.010155456802814074,-0.1415590993008625,-0.8715830143505835,-0.3890809964991179,-0.02888357805374522,0.0,0.5748666254929548
PDD,3.453488145576571,4.135082890800501,-1.101550198174866,-0.10298181271125606,4.650141620470748,0.0,8.420603406287
PEP,-0.22625272900750334,0.15887188543594416,-0.7876613101841207,-0.42937968802046783,-0.03441248233985884,0.0,-0.28750820362715684
QCOM,-0.25973258808146926,-0.036339030913778124,-0.25810647845671303,0.20004918173790687,0.2716691695398393,0.0,0.24669868448529875
REGN,-0.31147418846850755,0.031500223704210475,0.12382360411204181,0.4115116469787569,-0.24227082172765657,0.0,-0.6090313795021671
ROP,0.14202572080612197,0.25024720798262273,0.2583926069301068,0.7692937223877554,-0.30657171290269536,0.0,0.2381336361845744
ROST,0.17550557988008794,-0.06264404801054921,-0.8780078164458475,-0.664103382061857,-0.34840112855005845,0.0,0.27915851360465704
SIRI,-0.2719070822901841,-0.09448696344348263,-1.0243852244813305,0.1628098637081231,-0.3758654820201829,0.0,0.3620024050323851
SBUX,-0.3510412946468309,0.08134130872967148,-0.8390844903482844,-0.3424527813447113,-0.25437701712263233,0.0,-0.5411692061423926
SNPS,0.3459484988020963,0.03980707120845398,1.0853297014415693,-0.006982437620311634,-0.3589454788231088,0.0,-0.7991676914892509
TTWO,-0.393652024377333,-0.2093983539188511,-0.4593581365167868,-0.965551995602756,-0.35767287792946173,0.0,-1.441772431851246
TMUS,-0.3023433178119714,-0.1747864893178365,-0.8335433992336923,0.5949651868517267,0.15301181798972102,0.0,1.1516202577690338
TSLA,-0.5610513197471627,0.35131385261758524,-0.2530051188438501,-0.6872065811218618,-0.4666714985173123,0.0,-2.3742894529072345
TXN,-0.7954103332649244,0.2488627333985821,0.5035776191905122,1.0788125866919658,-0.5253913938428136,0.0,-1.7898398262697908
TTD,0.5650893945589642,0.0785723595615903,2.4794272411253315,-0.5451064072235076,-0.39154077679555016,0.0,-2.364467995588051
VRSK,-0.052766186533316176,0.13810476667533542,0.9256278213441624,1.0921577657554327,-0.3858481718503914,0.0,-0.46295536718108904
VRTX,0.1085458617321561,-0.0031116408968041177,0.6207338670391443,1.0038065870323103,-0.22518936840272846,0.0,0.3780867159515538
WBA,-0.10450778692035445,-0.37691977858776177,-1.2186776700941324,-1.2346667536871994,-0.40736960955252804,0.0,-0.25545448839854207
WBD,-0.5062660958079457,-0.24539469310390627,-1.1564028559617898,-0.3960436412855903,0.8817956092645405,0.0,0.875017325428755
WDAY,0.21507268605841134,-0.014187437569128797,0.3155285590554019,-1.0321186216271843,-0.30498501783880244,0.0,-1.2082993888354372
XEL,-0.6188801672385583,0.0481139187126975,-0.8678030555566547,0.6632726455002287,-0.5419398711956217,0.0,-0.2967384233285525
ZS,0.7811866667636534,-0.0391079800818593,1.0917153332353164,-1.797001554700694,-0.39059340118373714,0.0,-1.6778289755105813
